timestamp,relative_time,motion_score,suddenness,duration_ms,largest_area,contour_count,location_x,location_y,detector_state,label
1789161495.266,22.851,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161495.34,22.925,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161495.604,23.189,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161495.715,23.3,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161495.883,23.468,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161495.983,23.568,0.0001,0.0001,0,67,1,832,530,NO IMPACT,UNLABELED
1789161496.037,23.622,0.0002,0.0001,0,132,1,1308,839,NO IMPACT,UNLABELED
1789161496.345,23.93,0.0001,-0.0001,0,57,1,1066,459,NO IMPACT,UNLABELED
1789161496.415,24.0,0.0,-0.0001,0,0,0,0,0,NO IMPACT,UNLABELED
1789161496.52,24.105,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161496.608,24.193,0.0002,0.0002,0,77,2,1245,787,NO IMPACT,UNLABELED
1789161496.691,24.276,0.0001,-0.0001,0,59,2,1221,391,NO IMPACT,UNLABELED
1789161497.268,24.853,0.0019,0.0018,0,239,16,1225,377,NO IMPACT,UNLABELED
1789161497.377,24.962,0.0011,-0.0008,0,284,8,1225,364,NO IMPACT,UNLABELED
1789161497.465,25.05,0.0006,-0.0005,0,312,2,1224,349,NO IMPACT,UNLABELED
1789161497.941,25.526,0.0003,-0.0003,0,214,1,1220,337,NO IMPACT,UNLABELED
1789161497.99,25.575,0.0005,0.0002,0,199,3,1226,324,NO IMPACT,UNLABELED
1789161498.098,25.683,0.0004,-0.0001,0,175,3,1228,313,NO IMPACT,UNLABELED
1789161498.406,25.991,0.0012,0.0008,0,217,7,1128,545,NO IMPACT,UNLABELED
1789161498.775,26.36,0.0007,-0.0005,0,226,6,536,294,NO IMPACT,UNLABELED
1789161498.855,26.44,0.0002,-0.0005,0,163,1,399,447,NO IMPACT,UNLABELED
1789161498.938,26.523,0.0002,0.0,0,149,1,397,446,NO IMPACT,UNLABELED
1789161499.052,26.637,0.0002,0.0,0,106,2,528,275,NO IMPACT,UNLABELED
1789161499.349,26.934,0.0026,0.0024,0,247,21,480,360,NO IMPACT,UNLABELED
1789161499.425,27.01,0.0044,0.0018,0,294,37,476,354,NO IMPACT,UNLABELED
1789161499.597,27.182,0.0059,0.0015,0,724,34,1034,287,NO IMPACT,UNLABELED
1789161499.666,27.251,0.0085,0.0026,0,656,45,1043,278,NO IMPACT,UNLABELED
1789161499.733,27.318,0.0143,0.0058,0,917,88,1015,278,MOTION DETECTED,UNLABELED
1789161499.973,27.558,0.0439,0.0296,240,2348,165,528,407,IMPACT CANDIDATE,UNLABELED
1789161500.231,27.816,0.0416,-0.0023,498,1051,173,1017,552,MOTION DETECTED,UNLABELED
1789161500.31,27.895,0.0136,-0.028,577,830,87,451,389,MOTION DETECTED,UNLABELED
1789161500.729,28.314,0.0074,-0.0062,0,364,54,805,294,NO IMPACT,UNLABELED
1789161500.861,28.446,0.0059,-0.0015,0,328,46,797,290,NO IMPACT,UNLABELED
1789161501.303,28.888,0.0059,0.0,0,312,50,421,385,NO IMPACT,UNLABELED
1789161501.475,29.06,0.0091,0.0032,0,884,53,409,383,NO IMPACT,UNLABELED
1789161501.772,29.357,0.0102,0.0011,0,506,66,397,402,MOTION DETECTED,UNLABELED
1789161501.876,29.461,0.0031,-0.0071,0,333,21,431,241,NO IMPACT,UNLABELED
1789161502.179,29.764,0.0002,-0.0029,0,96,2,431,259,NO IMPACT,UNLABELED
1789161502.254,29.838,0.0004,0.0002,0,57,6,901,357,NO IMPACT,UNLABELED
1789161502.672,30.257,0.0742,0.0738,0,5899,160,466,394,IMPACT DETECTED,UNLABELED
1789161502.76,30.345,0.0368,-0.0374,89,1981,147,1513,696,MOTION DETECTED,UNLABELED
1789161502.867,30.452,0.0256,-0.0112,196,885,136,521,300,MOTION DETECTED,UNLABELED
1789161502.936,30.521,0.018,-0.0076,264,816,112,541,307,MOTION DETECTED,UNLABELED
1789161503.016,30.601,0.0123,-0.0057,344,471,87,954,236,MOTION DETECTED,UNLABELED
1789161503.152,30.737,0.0037,-0.0086,0,472,22,472,228,NO IMPACT,UNLABELED
1789161503.291,30.876,0.0005,-0.0032,0,86,6,1056,349,NO IMPACT,UNLABELED
1789161503.414,30.999,0.0008,0.0003,0,268,4,1026,441,NO IMPACT,UNLABELED
1789161503.512,31.097,0.0021,0.0013,0,871,9,1023,463,NO IMPACT,UNLABELED
1789161503.607,31.192,0.0069,0.0048,0,1248,33,1028,474,NO IMPACT,UNLABELED
1789161503.724,31.309,0.0089,0.002,0,963,45,960,440,NO IMPACT,UNLABELED
1789161504.372,31.957,0.0306,0.0217,0,1052,159,952,232,MOTION DETECTED,UNLABELED
1789161504.915,32.5,0.0013,-0.0293,0,252,9,513,353,NO IMPACT,UNLABELED
1789161505.122,32.707,0.0,-0.0013,0,0,0,0,0,NO IMPACT,UNLABELED
1789161505.217,32.802,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161505.341,32.926,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161505.425,33.01,0.0003,0.0003,0,128,2,495,292,NO IMPACT,UNLABELED
1789161505.751,33.336,0.0005,0.0002,0,301,2,502,328,NO IMPACT,UNLABELED
1789161505.924,33.509,0.0,-0.0005,0,0,0,0,0,NO IMPACT,UNLABELED
1789161506.043,33.628,0.0019,0.0019,0,163,17,912,314,NO IMPACT,UNLABELED
1789161506.156,33.741,0.0,-0.0019,0,0,0,0,0,NO IMPACT,UNLABELED
1789161506.575,34.16,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161506.656,34.241,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161506.774,34.359,0.0009,0.0009,0,113,8,389,397,NO IMPACT,UNLABELED
1789161506.847,34.432,0.0129,0.012,0,454,89,425,467,MOTION DETECTED,UNLABELED
1789161507.092,34.677,0.0283,0.0154,245,708,137,1282,834,MOTION DETECTED,UNLABELED
1789161507.136,34.721,0.0296,0.0013,288,854,139,829,568,MOTION DETECTED,UNLABELED
1789161507.184,34.769,0.0384,0.0088,337,1371,167,637,287,MOTION DETECTED,UNLABELED
1789161507.21,34.795,0.0549,0.0165,363,3097,166,602,308,IMPACT CANDIDATE,UNLABELED
1789161507.388,34.973,0.0735,0.0186,541,4454,174,837,631,MOTION DETECTED,UNLABELED
1789161507.409,34.994,0.067,-0.0065,561,4069,152,504,305,MOTION DETECTED,UNLABELED
1789161507.476,35.061,0.0562,-0.0108,629,3644,160,464,306,MOTION DETECTED,UNLABELED
1789161507.494,35.079,0.1035,0.0473,647,5497,151,747,659,MOTION DETECTED,UNLABELED
1789161507.589,35.174,0.0186,-0.0849,741,1384,58,899,798,MOTION DETECTED,UNLABELED
1789161507.687,35.272,0.0015,-0.0171,0,214,11,485,747,NO IMPACT,UNLABELED
1789161507.715,35.3,0.0005,-0.001,0,143,3,546,527,NO IMPACT,UNLABELED
1789161507.856,35.441,0.0,-0.0005,0,0,0,0,0,NO IMPACT,UNLABELED
1789161507.873,35.458,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161507.925,35.51,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161508.02,35.605,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161508.122,35.707,0.0001,0.0001,0,65,1,413,560,NO IMPACT,UNLABELED
1789161508.164,35.749,0.0002,0.0001,0,133,1,546,523,NO IMPACT,UNLABELED
1789161508.192,35.777,0.0002,0.0,0,111,2,544,511,NO IMPACT,UNLABELED
1789161508.267,35.852,0.0005,0.0003,0,209,3,538,511,NO IMPACT,UNLABELED
1789161508.305,35.89,0.0,-0.0005,0,0,0,0,0,NO IMPACT,UNLABELED
1789161508.398,35.983,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161508.465,36.05,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161508.535,36.12,0.0002,0.0002,0,140,1,898,237,NO IMPACT,UNLABELED
1789161508.583,36.168,0.003,0.0028,0,721,16,1175,834,NO IMPACT,UNLABELED
1789161508.714,36.299,0.0,-0.003,0,0,0,0,0,NO IMPACT,UNLABELED
1789161508.982,36.567,0.0001,0.0001,0,64,1,650,847,NO IMPACT,UNLABELED
1789161508.999,36.584,0.0009,0.0008,0,295,5,666,838,NO IMPACT,UNLABELED
1789161509.034,36.619,0.0014,0.0005,0,312,10,682,828,NO IMPACT,UNLABELED
1789161509.094,36.679,0.0015,0.0001,0,385,10,703,811,NO IMPACT,UNLABELED
1789161509.137,36.722,0.0007,-0.0008,0,230,6,728,805,NO IMPACT,UNLABELED
1789161509.305,36.89,0.0004,-0.0003,0,140,4,749,788,NO IMPACT,UNLABELED
1789161509.335,36.92,0.0006,0.0002,0,188,5,763,769,NO IMPACT,UNLABELED
1789161509.362,36.946,0.0001,-0.0005,0,74,1,1367,738,NO IMPACT,UNLABELED
1789161509.433,37.018,0.0001,0.0,0,57,1,1366,731,NO IMPACT,UNLABELED
1789161509.499,37.084,0.0001,0.0,0,55,1,626,858,NO IMPACT,UNLABELED
1789161509.547,37.132,0.0,-0.0001,0,0,0,0,0,NO IMPACT,UNLABELED
1789161509.6,37.185,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161509.634,37.219,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161509.718,37.303,0.0002,0.0002,0,92,2,866,670,NO IMPACT,UNLABELED
1789161509.762,37.347,0.0002,0.0,0,114,1,535,558,NO IMPACT,UNLABELED
1789161509.927,37.512,0.0,-0.0002,0,0,0,0,0,NO IMPACT,UNLABELED
1789161509.951,37.536,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.018,37.603,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.069,37.654,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.12,37.705,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.168,37.753,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.232,37.817,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.334,37.919,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.36,37.945,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.431,38.016,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.466,38.051,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.515,38.1,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.585,38.17,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.643,38.228,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.675,38.26,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.736,38.321,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.779,38.364,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.834,38.418,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.888,38.473,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.928,38.513,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161510.967,38.552,0.0422,0.0422,0,2990,53,1078,693,IMPACT DETECTED,UNLABELED
1789161510.991,38.576,0.0224,-0.0198,24,1719,62,430,610,MOTION DETECTED,UNLABELED
1789161511.038,38.623,0.0379,0.0155,70,3050,58,449,658,MOTION DETECTED,UNLABELED
1789161511.056,38.641,0.0501,0.0122,89,3907,65,551,731,IMPACT CANDIDATE,UNLABELED
1789161511.14,38.725,0.0772,0.0271,173,9848,62,455,387,IMPACT CANDIDATE,UNLABELED
1789161511.157,38.742,0.0852,0.008,189,16231,91,509,526,IMPACT CANDIDATE,UNLABELED
1789161511.172,38.757,0.0936,0.0084,205,23214,61,514,717,IMPACT CANDIDATE,UNLABELED
1789161511.205,38.79,0.0918,-0.0018,237,17918,56,1016,775,IMPACT CANDIDATE,UNLABELED
1789161511.399,38.984,0.0962,0.0044,431,30664,49,596,489,MOTION DETECTED,UNLABELED
1789161511.444,39.029,0.0851,-0.0111,477,25236,37,509,721,MOTION DETECTED,UNLABELED
1789161511.488,39.073,0.0823,-0.0028,520,13263,31,803,277,MOTION DETECTED,UNLABELED
1789161511.503,39.088,0.057,-0.0253,535,10832,28,1143,301,MOTION DETECTED,UNLABELED
1789161511.581,39.166,0.0359,-0.0211,613,7576,34,1064,315,MOTION DETECTED,UNLABELED
1789161511.597,39.182,0.0211,-0.0148,629,2553,27,1024,311,MOTION DETECTED,UNLABELED
1789161511.708,39.293,0.0165,-0.0046,740,2068,28,1392,656,MOTION DETECTED,UNLABELED
1789161511.726,39.311,0.0232,0.0067,758,2540,36,415,419,MOTION DETECTED,UNLABELED
1789161511.773,39.358,0.0465,0.0233,805,3295,51,719,232,MOTION DETECTED,UNLABELED
1789161511.811,39.396,0.0688,0.0223,844,4497,75,1093,423,MOTION DETECTED,UNLABELED
1789161511.871,39.456,0.0818,0.013,903,8521,83,440,254,MOTION DETECTED,UNLABELED
1789161511.954,39.539,0.1001,0.0183,986,22537,85,530,329,MOTION DETECTED,UNLABELED
1789161511.994,39.579,0.1028,0.0027,1027,6920,111,563,710,MOTION DETECTED,UNLABELED
1789161512.016,39.601,0.2259,0.1231,1048,74428,46,518,636,MOTION DETECTED,UNLABELED
1789161512.083,39.668,0.3551,0.1292,1116,141161,54,1328,604,MOTION DETECTED,UNLABELED
1789161512.102,39.687,0.0251,-0.33,1135,14445,2,1467,297,MOTION DETECTED,UNLABELED
1789161512.114,39.699,0.0,-0.0251,0,0,0,0,0,NO IMPACT,UNLABELED
1789161512.146,39.731,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789161512.161,39.746,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
