timestamp,relative_time,motion_score,suddenness,duration_ms,largest_area,contour_count,location_x,location_y,detector_state,label
1789158159.198,77.307,0.0003,-0.0073,0,76,4,756,545,NO IMPACT,UNLABELED
1789158159.241,77.35,0.0001,-0.0002,0,73,1,390,568,NO IMPACT,UNLABELED
1789158159.471,77.58,0.0086,0.0085,0,570,58,1360,594,NO IMPACT,UNLABELED
1789158159.52,77.629,0.0029,-0.0057,0,536,20,1341,469,NO IMPACT,UNLABELED
1789158159.623,77.733,0.0006,-0.0023,0,185,5,793,295,NO IMPACT,UNLABELED
1789158159.761,77.87,0.0014,0.0008,0,203,11,432,419,NO IMPACT,UNLABELED
1789158159.832,77.941,0.0017,0.0003,0,287,10,430,413,NO IMPACT,UNLABELED
1789158159.922,78.031,0.001,-0.0007,0,201,7,867,585,NO IMPACT,UNLABELED
1789158160.055,78.165,0.0022,0.0012,0,751,8,1281,597,NO IMPACT,UNLABELED
1789158160.174,78.284,0.0048,0.0026,0,630,22,1000,598,NO IMPACT,UNLABELED
1789158160.743,78.852,0.0591,0.0543,0,3126,178,1419,583,IMPACT DETECTED,UNLABELED
1789158160.843,78.952,0.02,-0.0391,99,3293,39,1426,551,MOTION DETECTED,UNLABELED
1789158161.566,79.676,0.0491,0.0291,823,4703,131,537,435,MOTION DETECTED,UNLABELED
1789158162.052,80.161,0.0149,-0.0342,1308,2082,57,1453,651,MOTION DETECTED,UNLABELED
1789158162.476,80.585,0.0306,0.0157,1733,3080,122,1495,638,MOTION DETECTED,UNLABELED
1789158162.745,80.854,0.0275,-0.0031,2001,1346,116,942,534,MOTION DETECTED,UNLABELED
1789158163.06,81.169,0.0056,-0.0219,0,1101,28,1058,417,NO IMPACT,UNLABELED
1789158163.228,81.338,0.0102,0.0046,0,1054,58,1047,420,MOTION DETECTED,UNLABELED
1789158163.69,81.799,0.0156,0.0054,462,857,76,930,675,MOTION DETECTED,UNLABELED
1789158163.889,81.998,0.021,0.0054,660,879,122,1336,494,MOTION DETECTED,UNLABELED
1789158164.062,82.171,0.0288,0.0078,833,1167,146,458,411,MOTION DETECTED,UNLABELED
1789158164.416,82.525,0.0001,-0.0287,0,56,1,469,419,NO IMPACT,UNLABELED
1789158164.63,82.739,0.0,-0.0001,0,0,0,0,0,NO IMPACT,UNLABELED
1789158164.817,82.926,0.0003,0.0003,0,183,2,976,353,NO IMPACT,UNLABELED
1789158165.047,83.156,0.062,0.0617,0,2038,215,1223,356,IMPACT DETECTED,UNLABELED
1789158165.449,83.558,0.0039,-0.0581,0,258,28,745,431,NO IMPACT,UNLABELED
1789158165.802,83.911,0.0009,-0.003,0,175,8,740,367,NO IMPACT,UNLABELED
1789158165.93,84.039,0.001,0.0001,0,183,8,495,396,NO IMPACT,UNLABELED
1789158166.232,84.341,0.0064,0.0054,0,378,48,598,384,NO IMPACT,UNLABELED
1789158166.335,84.444,0.0077,0.0013,0,503,48,1329,470,NO IMPACT,UNLABELED
1789158166.88,84.99,0.0012,-0.0065,0,204,10,874,280,NO IMPACT,UNLABELED
1789158167.019,85.128,0.0006,-0.0006,0,116,5,890,276,NO IMPACT,UNLABELED
1789158167.324,85.433,0.0018,0.0012,0,395,6,956,292,NO IMPACT,UNLABELED
1789158167.575,85.684,0.0031,0.0013,0,322,21,741,301,NO IMPACT,UNLABELED
1789158167.708,85.818,0.0,-0.0031,0,0,0,0,0,NO IMPACT,UNLABELED
1789158167.813,85.922,0.0002,0.0002,0,122,1,722,314,NO IMPACT,UNLABELED
1789158168.077,86.186,0.0002,0.0,0,85,2,736,317,NO IMPACT,UNLABELED
1789158168.322,86.431,0.0009,0.0007,0,395,3,529,335,NO IMPACT,UNLABELED
1789158168.426,86.536,0.0003,-0.0006,0,175,2,473,324,NO IMPACT,UNLABELED
1789158168.683,86.793,0.0008,0.0005,0,175,6,452,326,NO IMPACT,UNLABELED
1789158168.814,86.924,0.003,0.0022,0,935,5,455,262,NO IMPACT,UNLABELED
1789158168.969,87.078,0.0006,-0.0024,0,131,5,710,617,NO IMPACT,UNLABELED
1789158169.172,87.281,0.0001,-0.0005,0,54,1,440,360,NO IMPACT,UNLABELED
1789158169.383,87.493,0.0164,0.0163,0,1159,98,1061,314,MOTION DETECTED,UNLABELED
1789158169.681,87.79,0.0099,-0.0065,0,390,73,406,544,NO IMPACT,UNLABELED
1789158169.838,87.947,0.001,-0.0089,0,211,9,1206,724,NO IMPACT,UNLABELED
1789158170.057,88.166,0.0021,0.0011,0,216,15,408,548,NO IMPACT,UNLABELED
1789158170.147,88.256,0.0138,0.0117,0,2127,63,1093,372,MOTION DETECTED,UNLABELED
1789158170.298,88.407,0.0479,0.0341,152,1105,218,690,440,IMPACT DETECTED,UNLABELED
1789158170.507,88.617,0.1516,0.1037,361,3407,334,833,806,IMPACT CANDIDATE,UNLABELED
1789158170.94,89.049,0.1042,-0.0474,793,1971,345,507,671,MOTION DETECTED,UNLABELED
1789158171.084,89.193,0.097,-0.0072,938,2201,345,822,758,MOTION DETECTED,UNLABELED
1789158171.328,89.437,0.1044,0.0074,1182,2551,333,1423,428,MOTION DETECTED,UNLABELED
1789158171.385,89.494,0.179,0.0746,1238,7368,360,886,705,MOTION DETECTED,UNLABELED
1789158171.485,89.595,0.0825,-0.0965,1339,1715,279,1281,250,MOTION DETECTED,UNLABELED
1789158171.595,89.704,0.0527,-0.0298,1449,1640,203,1362,267,MOTION DETECTED,UNLABELED
1789158171.913,90.022,0.0716,0.0189,1767,1861,251,1398,778,MOTION DETECTED,UNLABELED
1789158171.993,90.102,0.0867,0.0151,1846,5246,265,649,657,MOTION DETECTED,UNLABELED
1789158172.403,90.513,0.1222,0.0355,2257,2459,354,929,602,MOTION DETECTED,UNLABELED
1789158172.475,90.584,0.0011,-0.1211,0,226,8,567,455,NO IMPACT,UNLABELED
1789158172.521,90.63,0.0103,0.0092,0,1076,64,1133,377,MOTION DETECTED,UNLABELED
1789158172.602,90.711,0.0019,-0.0084,0,230,16,891,332,NO IMPACT,UNLABELED
1789158172.886,90.995,0.034,0.0321,0,782,172,1239,479,IMPACT CANDIDATE,UNLABELED
1789158172.985,91.094,0.006,-0.028,0,490,48,568,545,NO IMPACT,UNLABELED
1789158173.037,91.146,0.0,-0.006,0,0,0,0,0,NO IMPACT,UNLABELED
1789158173.099,91.208,0.0,0.0,0,0,0,0,0,NO IMPACT,UNLABELED
1789158173.135,91.244,0.0048,0.0048,0,202,38,748,815,NO IMPACT,UNLABELED
1789158173.44,91.549,0.0292,0.0244,0,958,155,767,511,MOTION DETECTED,UNLABELED
1789158173.642,91.751,0.0093,-0.0199,0,1355,41,1036,359,NO IMPACT,UNLABELED
1789158173.712,91.821,0.0079,-0.0014,0,757,31,1032,367,NO IMPACT,UNLABELED
1789158174.01,92.119,0.0089,0.001,0,879,47,1025,366,NO IMPACT,UNLABELED
1789158174.097,92.206,0.0074,-0.0015,0,304,64,618,454,NO IMPACT,UNLABELED
1789158174.169,92.278,0.0155,0.0081,0,567,98,1143,463,MOTION DETECTED,UNLABELED
1789158174.346,92.455,0.0094,-0.0061,0,909,62,1056,379,NO IMPACT,UNLABELED
1789158174.397,92.506,0.0014,-0.008,0,123,14,786,573,NO IMPACT,UNLABELED
1789158174.465,92.575,0.0026,0.0012,0,247,19,709,276,NO IMPACT,UNLABELED
1789158174.54,92.649,0.0,-0.0026,0,0,0,0,0,NO IMPACT,UNLABELED
1789158174.645,92.754,0.0006,0.0006,0,141,6,1348,273,NO IMPACT,UNLABELED
1789158174.715,92.825,0.011,0.0104,0,582,71,441,519,MOTION DETECTED,UNLABELED
1789158174.873,92.982,0.0058,-0.0052,0,684,41,1079,373,NO IMPACT,UNLABELED
1789158174.944,93.053,0.0006,-0.0052,0,173,5,629,472,NO IMPACT,UNLABELED
1789158175.025,93.134,0.0004,-0.0002,0,88,4,1498,224,NO IMPACT,UNLABELED
1789158175.081,93.191,0.0001,-0.0003,0,66,1,393,612,NO IMPACT,UNLABELED
1789158175.24,93.349,0.0001,0.0,0,88,1,1388,306,NO IMPACT,UNLABELED
1789158175.268,93.377,0.1295,0.1294,0,2178,324,601,726,IMPACT DETECTED,UNLABELED
1789158175.32,93.429,0.0911,-0.0384,51,2490,295,630,457,IMPACT CANDIDATE,UNLABELED
1789158175.395,93.505,0.0714,-0.0197,127,1271,287,609,676,IMPACT CANDIDATE,UNLABELED
1789158175.466,93.575,0.0453,-0.0261,197,1972,203,586,430,IMPACT CANDIDATE,UNLABELED
1789158175.491,93.6,0.0401,-0.0052,222,3710,152,543,489,IMPACT CANDIDATE,UNLABELED
1789158175.556,93.665,0.0289,-0.0112,288,1759,129,524,540,MOTION DETECTED,UNLABELED
1789158175.594,93.703,0.0549,0.026,325,1052,247,901,365,IMPACT CANDIDATE,UNLABELED
1789158175.658,93.767,0.0033,-0.0516,0,369,28,741,291,NO IMPACT,UNLABELED
