file,label,event_number,event_time_seconds,sampling_rate_hz,x_mean,x_std,x_rms,x_peak,x_peak_to_peak,x_abs_mean,x_energy,y_mean,y_std,y_rms,y_peak,y_peak_to_peak,y_abs_mean,y_energy,z_mean,z_std,z_rms,z_peak,z_peak_to_peak,z_abs_mean,z_energy,magnitude_mean,magnitude_std,magnitude_rms,magnitude_peak,magnitude_peak_to_peak,magnitude_abs_mean,magnitude_energy,x_fft_dominant_frequency,x_fft_dominant_magnitude,x_fft_spectral_energy,x_fft_spectral_centroid,x_fft_energy_0_10hz,x_fft_energy_10_25hz,x_fft_energy_25_50hz,x_fft_energy_50_75hz,x_fft_energy_75_100hz,y_fft_dominant_frequency,y_fft_dominant_magnitude,y_fft_spectral_energy,y_fft_spectral_centroid,y_fft_energy_0_10hz,y_fft_energy_10_25hz,y_fft_energy_25_50hz,y_fft_energy_50_75hz,y_fft_energy_75_100hz,z_fft_dominant_frequency,z_fft_dominant_magnitude,z_fft_spectral_energy,z_fft_spectral_centroid,z_fft_energy_0_10hz,z_fft_energy_10_25hz,z_fft_energy_25_50hz,z_fft_energy_50_75hz,z_fft_energy_75_100hz,magnitude_fft_dominant_frequency,magnitude_fft_dominant_magnitude,magnitude_fft_spectral_energy,magnitude_fft_spectral_centroid,magnitude_fft_energy_0_10hz,magnitude_fft_energy_10_25hz,magnitude_fft_energy_25_50hz,magnitude_fft_energy_50_75hz,magnitude_fft_energy_75_100hz,secondary_peak,secondary_primary_ratio,secondary_delay_ms,number_of_secondary_peaks
impact6_4g.csv,RUPEE_2,6,15.555,200.0,-0.0020391939350675376,0.3021204053393317,0.30212728713955467,3.136867484070707,5.626123558817352,0.09975546680272589,36.51235905372277,0.0017892623680433157,0.29370596740902244,0.2937114174687315,2.260128283743047,2.7579387033413547,0.10093356867027654,34.50655870059658,-0.002963047603722298,0.5733696544958332,0.573377310632164,4.703891569856158,8.101758384935167,0.1690544818836016,131.50461613910923,0.24558038998319914,0.6678316455434491,0.7115538171730733,5.233284884427243,5.231833653652249,0.24558038998319914,202.52353389342858,20.0,10.773358378225291,2754.898451615725,44.11022411487246,447.6739474654618,807.6452044824352,615.9101302200129,530.8195427244331,345.59332666613193,20.0,11.845080842544847,3610.4846376527394,44.727174421311354,453.18328068042194,1174.7506224966762,842.3944939259112,658.2871436859582,472.87061900801046,29.5,15.735862392619302,10523.124096654396,49.27084824166448,1145.4551807885712,2011.237653573362,2951.705553283951,1948.121556856984,2465.9030623422746,0.5,49.330511271394734,14267.230596977806,40.34614396920757,6887.504842062632,2563.2951938580263,2285.188182570958,908.9724896897307,1612.9220879977702,4.623746983221195,0.8835267112975527,90.0,3
impact6_4g.csv,RUPEE_2,7,17.35,200.0,-0.0005464098035226886,0.3128925328046672,0.31289300990688995,3.8408994084724184,5.5768874282202106,0.07991624869731555,39.16081425943726,0.000498598770736215,0.31382870598259827,0.3138291020594589,2.9722859559106203,5.29164805292269,0.07899531502411171,39.39548211977851,5.898905445522462e-06,0.6783960140689138,0.6783960140945603,4.555800312822938,8.061300823472866,0.19434736243584708,184.08846077575473,0.2424376271194172,0.7731984802391509,0.8103159216548977,5.7831349548899915,5.781546617482355,0.2424376271194172,262.64475715497053,8.5,6.085478301352691,1886.644505207022,36.59894895689189,415.63081533233657,670.2596956155321,537.4898149878129,139.13792316013195,124.10616701538795,7.5,4.738904183033406,1300.3803638858992,44.32272767229889,266.43639279109647,193.3071416854401,372.4424758759852,299.52472670541994,168.29728933674102,6.5,13.598841480590522,6040.081881236861,40.60786397257283,1393.925590993943,1946.5728732611844,925.4397628916296,1388.7410107645235,370.9511032244086,0.5,41.750575385687206,8898.88737551392,26.86362714638935,5944.411011078317,2175.372512135263,403.887106722506,249.124804330102,125.60984194586096,0.0,0.0,0.0,0
impact6_4g.csv,RUPEE_2,8,19.71,200.0,0.0038282677563654453,0.26199451335720675,0.2620224812173452,2.2833548923215794,4.49909294693745,0.06760708213830811,27.46231226531761,-0.002241177447657899,0.21202652024694243,0.21203836484084426,2.1514895763294604,2.5329953681150963,0.07152308352535489,17.984107265751593,0.0010541955685218585,0.5854588403527933,0.5854597894608425,4.662453391901665,8.048442054211966,0.1577508608909789,137.10526603021364,0.20284855200895105,0.6443847289089639,0.6755584459565339,5.132623944938656,5.131035607531019,0.20284855200895105,182.55168556128285,10.0,1.8901461538619628,142.50433189858282,37.01712688376698,34.021165563506024,50.055022338106895,33.37590438938349,16.861852568339177,8.188203115788019,2.5,2.3196341512447267,119.97317591824755,36.83361527564018,55.6758799492234,29.200137305550044,14.814682886609452,11.216118091368905,8.893708564342376,17.0,3.5852572930931936,921.0580392920926,42.772382115773915,107.60344209703655,299.8178667462596,235.3762775727927,159.98674309697867,118.11366627923617,0.5,27.543572777107126,1706.6486134935817,30.720968393593505,1403.6278828649781,150.34627156452865,60.43821002233681,6.272066195939674,84.92833705117545,3.094822334132267,0.6029707937563027,105.0,2
impact7_4g.csv,RUPEE_5,1,1.495,200.0,-0.0004771523299323084,0.24859122789863075,0.24859168582737223,2.808711450765101,5.347800165278256,0.07043080107271858,24.719130504997974,0.0009368101585523565,0.371571141020366,0.37157232196767553,3.3418359921589564,4.078831924838125,0.13006292834853625,55.22639618097996,-0.0008310753516876136,0.6590920323501654,0.6590925563179358,4.768731055632407,8.032530172090713,0.1867505640069335,173.7611991174846,0.26343313580078925,0.7515782044942624,0.7964086981623546,5.49935017550996,5.497622316304104,0.26343313580078925,253.70672580346258,7.5,6.370632340243355,1595.7649264001175,50.95083023760659,186.7752607547029,281.538392255346,324.1362209607277,372.97187258585984,408.72561273383576,7.5,12.842642075110637,3129.0379963995247,38.330674304280734,1522.854826670039,737.5073776830884,312.6283096039537,228.61564061991254,321.36115006971653,14.0,16.82542859537044,12375.834871432016,49.739864895966974,1075.6844648581239,2715.199578712829,2159.4599456251044,4383.683677110279,2040.247561434429,0.5,50.86849434718904,14688.38049245805,38.90778261269317,9041.239735106807,2264.2243776379614,755.1667161610661,1243.5145096752608,1324.1734869159998,5.097354689713696,0.9269012750658333,135.0,3
impact7_4g.csv,RUPEE_5,2,3.375,200.0,0.00014338970247867254,0.2514513384704292,0.2514513793542941,2.862665912502881,4.126218262131515,0.06763597848371229,25.291118471670853,-0.00038178484501780045,0.3370811957003286,0.3370814119088015,2.7237373675855,4.499227555648905,0.1258321869375519,45.44955130177244,-0.00014177250882316847,0.5352837644050817,0.5352837831796508,4.652149836159526,7.9868769349307165,0.1600122290981484,114.61149141404776,0.24477614152035435,0.6351889825171206,0.6807205028267678,4.830712862366385,4.82873990566504,0.24477614152035435,185.35216118749102,39.0,6.828285023289905,2110.341429228945,47.3279714737364,260.66781815051587,279.4955407143905,879.5443324205664,329.86076729151375,352.4029306783832,9.0,10.413389389069753,3827.3416582759646,45.26199427355138,570.4168035980033,622.0384198838287,1588.2854525493801,324.47098921463174,720.3487503457729,28.5,11.765581744451092,7367.244019114683,46.69085794119799,880.7830468435272,888.7050588611119,2845.008153274706,1599.2191953329889,1132.4436969611952,0.5,43.59521898073357,10962.221017377442,35.399889679582635,7059.347730006074,1221.5236850830934,1505.0306781882293,535.2646210481292,623.5377553572641,4.755457887834322,0.9844215591619333,120.0,5
impact7_4g.csv,RUPEE_5,3,5.35,200.0,-0.0003298138988025539,0.26197512283152397,0.2619753304412458,4.014632126899671,5.6620196981778115,0.058039094590936396,27.45242950391998,0.0011019225417758943,0.2967064905710972,0.29670853674996395,3.3098007265557197,3.897706895049531,0.10433355784577111,35.21438231212188,-0.0009096768908271186,0.5616355233011616,0.5616362599991345,4.7721321260218,8.04331228147471,0.1338641620056878,126.17411541832612,0.20788669916617164,0.6548934557588079,0.6870970223235726,5.141040019486446,5.139748578025354,0.20788669916617164,188.840927234368,15.0,5.49105575206589,1496.0734112062205,45.50725733068819,126.23813179428915,502.1021233300162,369.8522550745146,286.8426052580793,201.49752935573895,11.0,9.266820238681206,2317.055111031699,43.47076034884546,401.2597022446792,901.6650696017578,289.51341646744334,330.56137318793947,393.91815913145547,14.5,11.36965010081697,7436.695039362794,45.04024574030756,613.4827305613713,1987.685304668427,2620.15578848961,1268.609880256619,912.2063561748075,0.5,42.51916706015629,10090.507902599726,32.04106951377971,5874.884515297691,2267.1124128474517,1169.4640489076044,474.21277824316917,300.76339905326245,2.2001067891282706,0.42794974962051474,85.0,2
impact7_4g.csv,RUPEE_5,4,7.67,200.0,-0.00033843240501732296,0.30800768842619997,0.3080078743573675,3.9048021377648467,5.375614817725879,0.0806184725217753,37.947540266457544,-0.0001525502783919664,0.3411762513350272,0.3411762854399601,3.420011685868526,4.13710044282714,0.11835441450050499,46.56050309864365,4.389884431237806e-05,0.652179596440952,0.6521795979183891,4.433134872530343,8.074119375782447,0.22137662275486694,170.13529117639666,0.28957874084217716,0.7434732605857481,0.7978773943117731,5.9246431121053424,5.923032930948485,0.28957874084217716,254.64333454149784,8.5,5.335929427866938,1136.2704996717307,51.49640423807953,124.15335144753647,245.75482295449672,196.74406775596955,208.7014082019739,353.14691254604224,7.0,6.834390810702821,1502.063524728078,44.678124455994386,400.4818052625921,340.79404276012673,309.90402979568296,134.3124675312951,294.24879825145024,7.0,13.370148935352487,6836.027279384275,49.213627513756656,1172.035493670856,890.0822437455109,1769.0801672966156,1338.4484140699367,1645.6016455915458,0.5,50.883611277233456,8851.79688051103,33.59124591440358,5919.12338922296,1561.9224027781197,567.9944695949443,333.6180573087259,469.11034722240515,2.06949805050109,0.349303411419441,95.0,3
impact7_4g.csv,RUPEE_5,5,10.0,200.0,1.919997925678124e-05,0.020818147108820344,0.020818155962613216,0.22504500251350734,0.34472235150442077,0.00906457502957108,0.1733582470734753,-0.00036165152684070816,0.028227405728340524,0.028229722385797875,0.2091356652858456,0.3795092005159513,0.015696955825375808,0.31876689039168704,2.582599563618098e-05,0.04603878022064463,0.04603878746434216,0.7501058576473427,0.9497127365423257,0.01613030016267191,0.8478279804747475,0.027884364797777318,0.05071829053383258,0.057878172006809045,0.7878573424376406,0.7862973248607089,0.027884364797777318,1.3399531179399098,9.5,0.9601453267160773,27.91438420104408,51.45765595051855,3.053805412469513,4.906305652962173,5.28843773346034,6.726631040992809,7.935354675548396,11.0,1.0767455913324027,44.123614946729866,43.12970971229621,3.715400237357599,13.211757635560422,16.533933530190883,6.793057939953943,3.843969666426605,11.0,1.5575007206121927,71.4923314210024,47.41898236082399,7.2215641060412,17.571389232868288,14.713544385756153,19.4514370447772,12.495130413684334,1.5,3.216757569722169,93.12381416392031,41.18444696468403,40.97628327591609,15.98568288005635,15.269433473424325,11.327994779102445,9.382546878276486,0.2446987612460729,0.3105876509178322,525.0,2
impact7_4g.csv,RUPEE_5,6,13.34,200.0,-0.0005579334459934639,0.25876281946741175,0.25876342096296084,2.285173323641373,3.9860681024386553,0.08714372781933527,26.78340321138179,0.00112884145955694,0.3360009153748655,0.3360028116188737,3.3602710029596516,4.369825709031012,0.11855525257042852,45.15915576631533,-0.001519505046953523,0.6049609490570818,0.6049628573554188,4.442988675825352,7.982364560581079,0.1905473900412233,146.39202351185313,0.2588003181425733,0.6919962800139741,0.7388074554468679,5.388934958412841,5.386848794345098,0.2588003181425733,218.33458248955026,3.0,8.752207432670561,1914.8518630324381,38.369455591403586,509.88931239647525,462.0897938564334,543.1076683157634,289.5763458191049,106.4156090109334,8.5,11.171300567922597,2946.829957491397,43.40331071991522,1011.7402650170341,519.2991329286679,418.97055672393964,577.8045786997924,418.688763344179,16.5,15.04378701883568,9706.527950527741,43.93903661924058,1808.7446073202698,2665.570464235281,2272.0830884093984,1948.4458307670689,954.4552302889642,0.5,50.47748493671687,12576.81421628778,34.11563193953231,8874.451562084834,1945.0990139225714,522.5440216970447,664.2795730195962,569.1895766538081,3.8350165852344853,0.7116464783542278,115.0,1
impact7_4g.csv,RUPEE_5,7,15.545,200.0,-0.00028119198472973273,0.1850440170717328,0.18504423072059287,2.4937790607463866,3.664282149788159,0.057975866132566244,13.696546929190404,0.0011946474884293305,0.27595309692029024,0.2759556828233851,2.3842463694997176,3.2726406305200824,0.10106979293609376,30.460615553008285,-0.0008028443610250108,0.40611074809563763,0.40611154167034763,3.2297073844447506,6.268501775231808,0.11778533618704437,65.9706337111466,0.18299954991374634,0.4917628038137182,0.5247089578836664,4.225531448237354,4.223992895860957,0.18299954991374634,110.12779619334529,13.5,3.68409234345994,777.1210007045835,48.27166303547494,59.45835687739949,189.30824454509604,195.21594257213147,146.22888409822002,184.07891987587942,42.5,6.157652489441418,1982.711607215154,45.652224926906186,269.1256731234028,365.43273345675976,708.7368469447011,313.2954308879772,321.1680589376845,82.0,7.8454694464170665,3834.0466044253217,51.809931090056516,240.10322511271553,443.78274503494845,1156.6841642286875,800.451361274874,1159.4977036672349,0.5,32.5548429274459,5688.89392414418,37.74116572052934,3403.5923433750563,627.9661288854611,959.7226466700647,258.50588463080436,439.089258105602,1.4836768718899012,0.3511219570993383,220.0,2
