timestamp_us,x_g,y_g,z_g
997289606,0.093018,0.158447,1.040283
997294606,0.088135,0.164307,1.032471
997299606,0.085693,0.162354,1.039551
997304606,0.090088,0.15918,1.033203
997309606,0.094971,0.162598,1.040771
997314606,0.0896,0.156738,1.035156
997319606,0.093018,0.156494,1.033936
997324606,0.094727,0.159912,1.037354
997329606,0.097412,0.159912,1.038086
997334606,0.092285,0.165039,1.03125
997339606,0.095459,0.169678,1.035645
997344606,0.0896,0.168945,1.036865
997349606,0.089355,0.169189,1.029785
997354606,0.08667,0.174561,1.038574
997359606,0.084473,0.167725,1.034668
997364606,0.088623,0.168945,1.03833
997369606,0.085449,0.16626,1.040771
997374606,0.088867,0.162109,1.035156
997379606,0.094971,0.163574,1.038086
997384606,0.09375,0.161865,1.035889
997389606,0.086426,0.164795,1.025391
997394606,0.087158,0.155762,1.033203
997399606,0.098389,0.15625,1.041748
997404606,0.098633,0.155518,1.041992
997409606,0.096191,0.154297,1.041016
997414606,0.095947,0.156738,1.037109
997419606,0.097412,0.159424,1.036133
997424606,0.088135,0.160156,1.034424
997429606,0.088623,0.164062,1.034912
997434606,0.088623,0.159912,1.035645
997439606,0.087891,0.160156,1.03833
997444606,0.088623,0.162598,1.0339063
1000299606,0.090576,0.163818,1.033203
1000304606,0.086914,0.163086,1.029297
1000309606,0.093262,0.160889,1.04126
1000314606,0.092285,0.165771,1.032471
1000319606,0.093262,0.163086,1.035645
1000324606,0.093262,0.166504,1.035645
1000329606,0.091309,0.164062,1.037598
1000334606,0.095947,0.16333,1.04126
1000339606,0.093506,0.158936,1.040771
1000344606,0.091797,0.162109,1.032471
1000349606,0.088623,0.161865,1.035645
1000354606,0.085449,0.161865,1.029785
1000359606,0.087402,0.163574,1.032959
1000364606,0.087891,0.161865,1.027832
1000369606,0.0896,0.15918,1.038574
1000374606,0.088867,0.165527,1.03418
1000379606,0.089111,0.164551,1.033936
1000384606,0.094482,0.163818,1.041504
1000389606,0.095459,0.164062,1.037354
1000394606,0.088135,0.163818,1.032227
1000399606,0.091064,0.161865,1.032715
1000404606,0.0896,0.16333,1.02832
1000409606,0.089844,0.161865,1.036865
1000414606,0.091797,0.159668,1.0354
1000419606,0.087158,0.164062,1.037354
1000424606,0.089355,0.164551,1.039307
1000429606,0.087891,0.1604,1.036377
1000434606,0.089844,0.162842,1.044922
1000439606,0.093262,0.161377,1.034424
1000444606,0.086182,0.166748,1.0354
1000449606,0.089844,0.162354,1.031738
1000454606,0.09082,0.161865,1.033203
1000459606,0.091797,0.160645,1.032227
1000464606,0.091309,0.165527,1.033203
1000469606,0.090332,0.161865,1.030273
1000474606,0.09375,0.162842,1.043457
1000479606,0.089355,0.165283,1.03418
1000484606,0.0896,0.161133,1.036621
1000489606,0.085693,0.158691,1.030273
1000494606,0.091797,0.159668,1.033447
1000499606,0.090332,0.165527,1.034424
1000504606,0.088135,0.165283,1.037109
1000509606,0.08374,0.164307,1.037598
1000514606,0.088135,0.159668,1.031738
1000519606,0.094482,0.162842,1.037842
1000524606,0.0896,0.158691,1.033691
1000529606,0.085449,0.164062,1.0271
1000534606,0.093994,0.164795,1.039307
1000539606,0.093018,0.168457,1.035156
1000544606,0.093994,0.165527,1.036377
1000549606,0.093018,0.1604,1.038086
1000554606,0.090332,0.163818,1.033203
1000559606,0.090088,0.16333,1.038818
1000564606,0.091553,0.16626,1.039551
1000569606,0.089844,0.161865,1.041016
1000574606,0.089355,0.165283,1.041992
1000579606,0.089111,0.163574,1.036621
1000584606,0.092041,0.167969,1.038574
1000589606,0.093018,0.160889,1.033691
1000594606,0.085449,0.159668,1.034668
1000599606,0.094727,0.164795,1.026123
1000604606,0.089355,0.160645,1.043945
1000609606,0.091064,0.165039,1.034668
1000614606,0.089111,0.165771,1.033936
1000619606,0.095215,0.162354,1.03418
1000624606,0.094482,0.164551,1.039551
1000629606,0.093506,0.166504,1.041016
1000634606,0.091309,0.168945,1.034424
