timestamp_us,x_g,y_g,z_g
1721834606,-0.010986,0.307617,1.113281
1721839606,-0.006104,0.372803,1.015625
1721844606,-0.032471,0.452393,1.144043
1721849606,0.051025,0.696777,0.959229
1721854606,-0.116943,0.20166,1.02417
1721859606,-0.022217,0.552002,1.06543
1721864606,-0.124756,0.29541,1.084961
1721869606,-0.039063,0.381592,1.090088
1721874606,-0.050537,0.192383,1.075195
1721879606,-0.041992,0.088623,1.054199
1721884606,-0.05249,-0.012451,1.051514
1721889606,-0.082764,-0.122314,1.104492
1721894606,-0.137695,0.468262,1.026367
1721899606,-0.126709,-0.431885,0.84668
1721904606,-0.104004,-0.301514,0.968262
1721909606,-0.015137,-0.674316,1.015625
1721914606,-0.007813,-0.343262,0.962158
1721919606,0.088623,-0.390381,1.018066
1721924606,0.171875,-0.190186,0.948486
1721929606,0.204102,-0.050049,1.06665
1721934606,0.100586,0.0271,1.138428
1721939606,-0.101563,0.204102,1.29541
1721944606,-0.014893,0.097412,1.029785
1721949606,-0.10376,0.109619,1.027832
1721954606,0.0271,0.12085,0.992187
1721959606,-0.004395,-0.049561,1.121826
1721964606,-0.001465,0.127197,1.032715
1721969606,-0.011719,0.019531,1.039063
1721974606,-0.023926,0.083984,1.03833
1721979606,0.046631,0.030518,1.020508
1721984606,-0.03125,0.000244,1.101807
1721989606,-0.025146,0.040527,1.061768
1721994606,-0.028564,0.034668,1.050293
1721999606,-0.033691,0.064209,1.036865
1722004606,0.013916,0.10791,1.056641
1722009606,0.026123,0.149902,1.093506
1722014606,0.0,0.089844,1.062744
1722019606,-0.004395,0.053711,1.044434
1722024606,-0.007324,0.051758,1.047607
1722029606,-0.006592,0.030029,1.054932
1722034606,-0.019287,0.087646,1.050781
1722039606,-0.011963,0.039063,1.042725
1722044606,-0.006104,0.07959,1.094482
1722049606,-0.008301,0.090576,1.111084
1722054606,0.033936,0.064209,1.072266
1722059606,0.016846,0.057373,1.062988
1722064606,0.05249,0.025635,1.043457
1722069606,0.058105,0.013916,1.009766
