timestamp_us,x_g,y_g,z_g
284117321,0.083984,0.199463,1.029297
284122321,0.084229,0.205322,1.029053
284127321,0.086426,0.199219,1.027344
284132321,0.084717,0.209229,1.029785
284137321,0.077393,0.199219,1.020752
284142321,0.08667,0.194092,1.016357
284147321,0.085205,0.202637,1.031982
284152321,0.085449,0.201416,1.03125
284157321,0.085693,0.206299,1.024902
284162321,0.083984,0.201904,1.022705
284167321,0.086914,0.200684,1.027832
284172321,0.084229,0.207764,1.031494
284177321,0.091553,0.198975,1.032715
284182321,0.08374,0.206055,1.028809
284187321,0.084717,0.212158,1.030273
284192321,0.085937,0.20166,1.030029
284197321,0.084229,0.20459,1.026123
284202321,0.080811,0.205811,1.036133
284207321,0.080322,0.202637,1.022217
284212321,0.082275,0.199707,1.020508
284217321,0.08374,0.205322,1.022949
284222321,0.077881,0.199951,1.026855
284227321,0.080078,0.20166,1.028076
284232321,0.079834,0.202881,1.022949
284237321,0.082031,0.203613,1.02124
284242321,0.084717,0.204834,1.026855
284247321,0.084229,0.202881,1.024414
284252321,0.085937,0.204102,1.0271
284257321,0.084229,0.206055,1.021973
284262321,0.083496,0.200195,1.021729
284267321,0.082764,0.206299,1.028076
284272321,0.083008,0.20459,1.03418
284277321,0.082764,0.199707,1.028809
284282321,0.087402,0.198486,1.026367
284287321,0.086426,0.203125,1.028809
287147321,0.087158,0.205566,1.030029
287152321,0.084229,0.206055,1.031494
287157321,0.082275,0.203125,1.025635
287162321,0.083496,0.200439,1.024902
287167321,0.082275,0.199707,1.02124
287172321,0.08252,0.200439,1.024658
287177321,0.085449,0.204102,1.018799
287182321,0.088379,0.20166,1.023193
287187321,0.087402,0.203125,1.022461
287192321,0.083984,0.205322,1.029053
287197321,0.084717,0.203857,1.029785
287202321,0.079102,0.208984,1.021973
287207321,0.076904,0.203857,1.030518
287212321,0.078857,0.206299,1.026855
287217321,0.080322,0.207764,1.032715
287222321,0.085937,0.202393,1.029053
287227321,0.083984,0.202637,1.033203
287232321,0.082031,0.198975,1.031738
287237321,0.083984,0.199951,1.022705
287242321,0.08374,0.199463,1.027832
287247321,0.084229,0.200684,1.030273
287252321,0.082275,0.201172,1.025879
287257321,0.081787,0.204834,1.025146
287262321,0.083008,0.20166,1.025146
287267321,0.08252,0.20752,1.02832
287272321,0.084473,0.208984,1.030762
287277321,0.081543,0.207764,1.030029
287282321,0.081055,0.201172,1.028809
287287321,0.077148,0.203369,1.028564
