timestamp_us,x_g,y_g,z_g
32369617,0.07959,0.119629,1.033203
52374617,0.094971,0.111084,1.039063
52379617,0.099365,0.114746,1.041992
52384617,0.097656,0.121826,1.053711
52389617,0.080811,0.118164,1.039307
52394617,0.087891,0.115723,1.037598
52399617,0.090088,0.11499,1.041016
52404617,0.093994,0.117188,1.037842
52409617,0.090332,0.111816,1.037109
52414617,0.08667,0.11499,1.041748
52419617,0.090576,0.116943,1.050049
52424617,0.086426,0.115479,1.041016
52429617,0.086182,0.121094,1.039795
52434617,0.078125,0.118408,1.037598
52439617,0.087646,0.118408,1.040039
52444617,0.087891,0.119629,1.043701
52449617,0.091309,0.115967,1.045166
52454617,0.088867,0.121338,1.043701
52459617,0.084473,0.119141,1.043945
52464617,0.083984,0.117432,1.044434
52469617,0.093018,0.116943,1.04248
52474617,0.093262,0.118652,1.040039
52479617,0.094482,0.117188,1.038086
52484617,0.089355,0.11377,1.035889
52489617,0.0896,0.115234,1.040527
52494617,0.088867,0.115234,1.042969
52499617,0.091553,0.115967,1.042236
52504617,0.093262,0.11499,1.044922
52509617,0.091309,0.117676,1.03833
52514617,0.0896,0.117432,1.046631
52519617,0.091309,0.123779,1.04248
52524617,0.083008,0.121094,1.036865
52529617,0.090088,0.120117,1.05127
52534617,0.085937,0.119385,1.039551
52539617,0.089844,0.111816,1.033936
52544617,0.089355,0.119629,1.048828
52549617,0.085449,0.113281,1.035156
52554617,0.075928,0.108887,1.017334
52559617,0.052002,0.121582,1.032471
52564617,0.077393,0.111328,1.029785
52569617,0.090088,0.096924,1.02124
52574617,0.098145,0.106201,1.0354
52579617,0.092529,0.125488,1.054688
52584617,0.085693,0.115723,1.032227
52589617,0.093506,0.117676,1.03833
52594617,0.087158,0.125977,1.062012
52599617,0.084717,0.124512,1.040771
52604617,0.088623,0.113281,1.031982
52609617,0.090088,0.121094,1.039551
52614617,0.084473,0.124756,1.043457
52619617,0.09082,0.111816,1.038574
52624617,0.092773,0.116211,1.041992
52629617,0.084961,0.119629,1.044922
52634617,0.088623,0.112549,1.033203
52639617,0.09082,0.111084,1.040039
52644617,0.0896,0.114502,1.041504
52649617,0.088867,0.115967,1.04834
52654617,0.091064,0.118652,1.042969
52659617,0.086914,0.119385,1.039551
52664617,0.083496,0.120117,1.039063
52669617,0.087402,0.118408,1.037842
52674617,0.090088,0.104248,1.037109
52679617,0.077393,0.122559,1.057617
52684617,0.082031,0.133545,1.048828
52689617,0.067383,0.105957,1.018799
52694617,0.083984,0.107422,1.016357
52699617,0.091064,0.118652,1.052734
52704617,0.093994,0.117188,1.04541
52709617,0.093506,0.111328,1.024414
52714617,0.084229,0.119873,1.048584
52719617,0.088867,0.123047,1.051025
52724617,0.074951,0.111084,1.030273
52729617,0.084717,0.110596,1.017578
52734617,0.096191,0.120361,1.049561
52739617,0.090088,0.116943,1.045654
52744617,0.086914,0.114502,1.037109
55389617,0.091553,0.116699,1.041992
55394617,0.091553,0.116455,1.051514
55399617,0.088867,0.116455,1.037842
55404617,0.089844,0.116699,1.040771
55409617,0.089355,0.119141,1.046143
55414617,0.097168,0.122559,1.043701
55419617,0.087646,0.114746,1.033203
55424617,0.08667,0.117188,1.040771
55429617,0.089111,0.118164,1.04248
55434617,0.086426,0.118164,1.047607
55439617,0.085937,0.119629,1.03418
55444617,0.087402,0.110107,1.036865
55449617,0.091309,0.11499,1.053955
55454617,0.092773,0.115234,1.042969
55459617,0.088135,0.121582,1.049072
55464617,0.081055,0.114014,1.031006
55469617,0.088867,0.113281,1.038574
55474617,0.092773,0.116943,1.052734
55479617,0.088867,0.115234,1.035645
55484617,0.087158,0.12085,1.044189
55489617,0.086426,0.120117,1.044922
