timestamp_us,x_g,y_g,z_g
1560769617,0.090576,0.12085,1.043945
1560774617,0.088623,0.123535,1.043213
1560779617,0.091309,0.121582,1.043457
1560784617,0.095459,0.118652,1.040771
1560789617,0.096191,0.119873,1.040039
1560794617,0.093262,0.118164,1.039795
1560799617,0.091309,0.121094,1.050781
1560804617,0.090576,0.12085,1.042236
1560809617,0.091309,0.12085,1.038086
1560814617,0.090576,0.118652,1.048096
1560819617,0.085205,0.120605,1.04248
1560824617,0.091553,0.121338,1.039063
1560829617,0.101074,0.120361,1.042236
1560834617,0.096191,0.120117,1.045654
1560839617,0.088135,0.118652,1.032227
1560844617,0.092529,0.115234,1.038086
1560849617,0.090332,0.123535,1.036621
1560854617,0.087158,0.123535,1.045898
1560859617,0.09082,0.124023,1.04541
1560864617,0.095215,0.12085,1.042725
1560869617,0.09082,0.119629,1.042969
1560874617,0.083008,0.125732,1.039063
1560879617,0.08667,0.122559,1.039795
1560884617,0.092285,0.115723,1.04834
1560889617,0.098145,0.119385,1.044189
1560894617,0.084229,0.120361,1.042236
1560899617,0.088867,0.12085,1.039063
1560904617,0.096191,0.116211,1.040527
1560909617,0.092529,0.119873,1.048584
1560914617,0.087402,0.124756,1.040039
1560919617,0.093994,0.120605,1.040039
1560924617,0.098145,0.11792,1.042969
1560929617,0.093506,0.128418,1.039795
1560934617,0.092285,0.126953,1.035889
1560939617,0.091553,0.119385,1.036133
1560944617,0.092529,0.123291,1.042725
1560949617,0.09082,0.116211,1.044678
1560954617,0.090332,0.118408,1.039307
1560959617,0.093018,0.116699,1.041504
1560964617,0.087891,0.116943,1.04541
1560969617,0.089355,0.11792,1.040527
1560974617,0.089355,0.116699,1.045166
1560979617,0.08374,0.119629,1.043945
1560984617,0.088867,0.115967,1.041992
1560989617,0.092529,0.117676,1.042725
1560994617,0.0896,0.125244,1.040039
1560999617,0.088623,0.126221,1.03833
1561004617,0.091797,0.126465,1.039551
1561009617,0.092041,0.121582,1.038086
1561014617,0.0896,0.12207,1.045654
1561019617,0.093262,0.120117,1.039795
1561024617,0.090576,0.123047,1.041992
1561029617,0.087158,0.119385,1.038818
1561034617,0.089111,0.120117,1.045898
1561039617,0.091553,0.11792,1.041748
1561044617,0.089844,0.116943,1.041992
1561049617,0.093994,0.11792,1.046143
1561054617,0.091553,0.117432,1.044189
1561059617,0.090088,0.12207,1.047363
1561064617,0.091553,0.119629,1.042236
1561069617,0.091309,0.121826,1.039795
1561074617,0.090576,0.118652,1.036621
1561079617,0.095703,0.123047,1.031738
1561084617,0.089111,0.122559,1.036377
1561089617,0.090576,0.118408,1.036133
1561094617,0.091309,0.120605,1.040771
1561099617,0.091064,0.118164,1.04248
1561104617,0.089111,0.121094,1.041748
1561109617,0.091797,0.119629,1.035889
1561114617,0.089355,0.11792,1.04126
1561119617,0.087646,0.116455,1.042236
1561124617,0.088867,0.120117,1.045166
1561129617,0.09082,0.123291,1.042725
1561134617,0.093994,0.118652,1.038086
1561139617,0.092041,0.122314,1.043213
1561144617,0.094482,0.120605,1.045654
1561149617,0.088867,0.122559,1.041016
1561154617,0.089111,0.117676,1.036621
1561159617,0.088379,0.124268,1.03833
4321799617,0.094971,0.123535,1.041748
1563804617,0.09375,0.11084,1.040039
1563809617,0.095215,0.112305,1.037842
1563814617,0.097168,0.112549,1.036377
1563819617,0.097656,0.118164,1.046631
1563824617,0.091064,0.114014,1.043701
1563829617,0.086182,0.111572,1.039063
1563834617,0.089111,0.121826,1.045654
1563839617,0.0896,0.116943,1.042236
1563844617,0.092285,0.119385,1.037598
1563849617,0.081055,0.129883,1.047607
1563854617,0.085449,0.12915,1.046143
1563859617,0.085937,0.125,1.037842
1563864617,0.09082,0.121582,1.04248
1563869617,0.095947,0.122559,1.048828
1563874617,0.093994,0.121582,1.041748
1563879617,0.092041,0.118408,1.044434
1563884617,0.094971,0.123047,1.045898
1563889617,0.091309,0.118164,1.037109
1563894617,0.091064,0.114014,1.021729
1563899617,0.094482,0.115723,1.045654
1563904617,0.087891,0.117676,1.052979
1563909617,0.087891,0.120361,1.026123
1563914617,0.082764,0.11084,1.034668
1563919617,0.091309,0.12207,1.053467
1563924617,0.088135,0.125,1.044434
1563929617,0.090576,0.110596,1.031738
1563934617,0.094971,0.121338,1.042725
1563939617,0.092529,0.124512,1.043701
1563944617,0.093994,0.119873,1.032715
1563949617,0.094482,0.122803,1.041992
1563954617,0.093018,0.122803,1.043701
1563959617,0.093506,0.116211,1.032959
1563964617,0.097168,0.118652,1.033691
1563969617,0.089355,0.119629,1.043945
1563974617,0.087646,0.126465,1.05127
1563979617,0.093506,0.125,1.046631
1563984617,0.087158,0.119141,1.050049
1563989617,0.089355,0.124268,1.040283
1563994617,0.09082,0.123291,1.044434
1563999617,0.088623,0.115723,1.038818
1564004617,0.098145,0.120117,1.03833
1564009617,0.091064,0.121826,1.045166
1564014617,0.095215,0.115479,1.04126
1564019617,0.092773,0.119629,1.039795
1564024617,0.092285,0.126221,1.046143
1564029617,0.093506,0.118408,1.041748
1564034617,0.086914,0.119385,1.04126
1564039617,0.086426,0.121338,1.046387
1564044617,0.08667,0.116699,1.039307
1564049617,0.089355,0.118408,1.02417
1564054617,0.085937,0.120117,1.055664
1564059617,0.091309,0.133789,1.068848
1564064617,0.093262,0.122803,1.0271
1564069617,0.090576,0.112061,1.025146
1564074617,0.096191,0.128906,1.059326
1564079617,0.09668,0.125488,1.052734
1564084617,0.086914,0.107422,1.028564
1564089617,0.092041,0.125977,1.05542
1564094617,0.089355,0.128174,1.051514
1564099617,0.086426,0.108154,1.022705
1564104617,0.086426,0.119873,1.044189
1564109617,0.085449,0.120361,1.055176
1564114617,0.08667,0.112793,1.038818
1564119617,0.090332,0.118164,1.033447
1564124617,0.090332,0.125244,1.051514
1564129617,0.094727,0.12085,1.040527
1564134617,0.097168,0.119629,1.041504
1564139617,0.098389,0.120361,1.044678
1564144617,0.091553,0.119385,1.037598
1564149617,0.092285,0.123291,1.03125
1564154617,0.094238,0.128418,1.03833
1564159617,0.089355,0.121094,1.044434
1564164617,0.090576,0.118408,1.040283
1564169617,0.088623,0.124756,1.049316
1564174617,0.091553,0.124023,1.044189
1564179617,0.086182,0.121582,1.05127
1564184617,0.084473,0.114502,1.036865
1564189617,0.087891,0.115234,1.040039
1564194617,0.089355,0.115234,1.046387
1564199617,0.099121,0.113281,1.038086
1564204617,0.09375,0.114014,1.035889
1564209617,0.089844,0.119629,1.037842
1564214617,0.089844,0.119385,1.040771
1564219617,0.092041,0.120117,1.039551
1564224617,0.094727,0.125977,1.041748
1564229617,0.089844,0.125732,1.038086
1564234617,0.093262,0.12085,1.025146
1564239617,0.088867,0.124512,1.046875
1564244617,0.087891,0.127197,1.045898
1564249617,0.088867,0.125488,1.043945
1564254617,0.087402,0.118896,1.033447
1564259617,0.090332,0.118652,1.037109
1564264617,0.095215,0.126221,1.046143
1564269617,0.091553,0.124512,1.040527
1564274617,0.091309,0.12085,1.030762
1564279617,0.090576,0.121826,1.038574
1564284617,0.094971,0.116455,1.047363
1564289617,0.088135,0.115967,1.04541
1564294617,0.089355,0.105713,1.040283
1564299617,0.091309,0.102051,1.047363
1564304617,0.090576,0.109375,1.037842
1564309617,0.090332,0.107666,1.044678
1564314617,0.091553,0.111572,1.048096
1564319617,0.09082,0.11377,1.041748
1564324617,0.092773,0.116943,1.039551
1564329617,0.089111,0.131104,1.043213
1564334617,0.091309,0.137451,1.032959
1564339617,0.089111,0.136475,1.044678
1564344617,0.088867,0.133789,1.03833
1564349617,0.09668,0.130615,1.035645
1564354617,0.093506,0.13501,1.047119
1564359617,0.089355,0.131348,1.04126
1564364617,0.09375,0.117432,1.035645
1564369617,0.096436,0.114746,1.046387
1564374617,0.093262,0.112549,1.04126
1564379617,0.090088,0.115967,1.039551
1564384617,0.088867,0.113281,1.045166
1564389617,0.089111,0.104736,1.04834
1564394617,0.084717,0.115234,1.038818
1564399617,0.083496,0.118164,1.043457
1564404617,0.087158,0.118652,1.038574
1564409617,0.083252,0.122803,1.040039
1564414617,0.094238,0.124023,1.046143
1564419617,0.092529,0.120605,1.034424
1564424617,0.095703,0.126221,1.038086
1564429617,0.096191,0.121338,1.022949
1564434617,0.105225,0.12793,1.046875
1564439617,0.098877,0.115723,1.027832
1564444617,0.101563,0.112793,1.045654
1564449617,0.10498,0.115967,1.037598
1564454617,0.08252,0.113037,1.030029
1564459617,0.094238,0.11792,1.052002
1564464617,0.085449,0.120117,1.050537
1564469617,0.078125,0.113525,1.037598
1564474617,0.087158,0.116455,1.055176
1564479617,0.083252,0.12207,1.043945
1564484617,0.080566,0.123535,1.04834
1564489617,0.086914,0.122559,1.051025
1564494617,0.088623,0.119629,1.041748
1564499617,0.101318,0.117188,1.039307
1564504617,0.106445,0.124023,1.036133
1564509617,0.094727,0.122559,1.040039
1564514617,0.105225,0.121094,1.04248
1564519617,0.099854,0.118896,1.032471
1564524617,0.093994,0.120605,1.038086
1564529617,0.088623,0.119629,1.049561
1564534617,0.093506,0.117676,1.044434
1564539617,0.084717,0.116211,1.036865
1564544617,0.085937,0.11499,1.043701
1564549617,0.083496,0.113525,1.043945
1564554617,0.08374,0.114014,1.043945
1564559617,0.097656,0.118408,1.044678
1564564617,0.098633,0.112549,1.04248
1564569617,0.104492,0.118164,1.037598
1564574617,0.106445,0.128906,1.033203
1564579617,0.101807,0.123779,1.044189
1564584617,0.09668,0.128906,1.038086
1564589617,0.090576,0.130127,1.043701
1564594617,0.087646,0.12793,1.044189
1564599617,0.084473,0.123535,1.042236
1564604617,0.082031,0.120117,1.051514
1564609617,0.078613,0.123779,1.046875
1564614617,0.079834,0.118652,1.046143
1564619617,0.080811,0.123535,1.068115
1564624617,0.079102,0.116455,1.046875
1564629617,0.09082,0.114014,1.028809
1564634617,0.098389,0.11792,1.047119
1564639617,0.102783,0.125,1.055908
1564644617,0.101318,0.111816,1.029541
1564649617,0.101318,0.116943,1.038086
1564654617,0.10498,0.127441,1.039063
1564659617,0.093994,0.122314,1.012451
1564664617,0.094482,0.11499,1.028076
1564669617,0.099609,0.142822,1.081787
1564674617,0.077881,0.133301,1.045166
1564679617,0.074951,0.106201,1.005127
1564684617,0.082275,0.132324,1.070313
1564689617,0.085449,0.130127,1.067871
1564694617,0.087402,0.104248,1.02417
1564699617,0.09082,0.111328,1.05542
1564704617,0.0896,0.130371,1.053223
1564709617,0.091309,0.10376,0.996094
1564714617,0.101563,0.107178,1.032959
1564719617,0.105957,0.135742,1.090088
1564724617,0.091553,0.121582,1.045166
1564729617,0.089355,0.108154,1.015137
1564734617,0.090332,0.119141,1.029541
1564739617,0.096191,0.120605,1.039307
1564744617,0.093018,0.119873,1.049805
1564749617,0.082764,0.13208,1.061523
1564754617,0.080811,0.131592,1.055664
1564759617,0.078369,0.119629,1.030029
1564764617,0.087891,0.114014,1.036621
1564769617,0.106201,0.119629,1.052734
1564774617,0.098877,0.114502,1.046875
1564779617,0.095459,0.108887,1.041992
1564784617,0.086914,0.115479,1.036621
1564789617,0.093018,0.11377,1.04541
1564794617,0.096924,0.112305,1.045654
1564799617,0.095703,0.113037,1.042725
1564804617,0.096924,0.114014,1.046387
1564809617,0.088867,0.117432,1.042236
1564814617,0.083008,0.118164,1.026123
1564819617,0.08252,0.131592,1.066406
1564824617,0.089355,0.133301,1.049805
1564829617,0.092285,0.124512,1.046631
1564834617,0.089111,0.124756,1.04248
1564839617,0.09668,0.133301,1.031738
1564844617,0.087402,0.126465,1.029785
1564849617,0.09668,0.125,1.054199
1564854617,0.102539,0.127197,1.055908
1564859617,0.086426,0.113525,1.048096
1564864617,0.0896,0.121582,1.032959
1564869617,0.091309,0.116211,1.039551
1564874617,0.092529,0.109863,1.037598
1564879617,0.094971,0.114746,1.053711
1564884617,0.089844,0.119385,1.05249
1564889617,0.090088,0.12085,1.038086
1564894617,0.081787,0.123779,1.039063
1564899617,0.081543,0.125488,1.083252
1564904617,0.078125,0.148437,1.033936
1564909617,0.066895,0.105225,1.016602
1564914617,0.086426,0.12793,1.061768
1564919617,0.104248,0.129883,1.06665
1564924617,0.103027,0.108398,1.039307
