timestamp_us,x_g,y_g,z_g
870244617,0.092285,0.118652,1.046143
870249617,0.086914,0.116455,1.036621
870254617,0.089844,0.118164,1.045654
870259617,0.086914,0.115234,1.036377
870264617,0.092041,0.119873,1.053467
870269617,0.089844,0.117188,1.039063
870274617,0.094727,0.115967,1.044678
870279617,0.097168,0.11792,1.044189
870284617,0.094482,0.113281,1.039063
870289617,0.095947,0.110352,1.033447
870294617,0.101074,0.114502,1.025879
870299617,0.098389,0.111816,1.042725
870304617,0.102783,0.116211,1.051025
870309617,0.091309,0.112061,1.03418
870314617,0.087402,0.115234,1.038086
870319617,0.096191,0.11792,1.052002
870324617,0.084229,0.115234,1.020264
870329617,0.091553,0.118408,1.052246
870334617,0.094971,0.117432,1.04248
870339617,0.086914,0.114502,1.034912
870344617,0.094971,0.124268,1.050537
870349617,0.086426,0.114258,1.029785
870354617,0.094482,0.109619,1.048584
870359617,0.092041,0.118164,1.039063
870364617,0.093018,0.115479,1.044434
870369617,0.08252,0.117432,1.041016
870374617,0.089355,0.114502,1.024658
870379617,0.101563,0.111816,1.039307
870384617,0.094727,0.115234,1.030518
870389617,0.101563,0.118652,1.045654
870394617,0.101074,0.113281,1.03833
870399617,0.107178,0.109619,1.036133
870404617,0.106689,0.11792,1.05542
870409617,0.093262,0.123779,1.029297
870414617,0.105713,0.11499,1.046387
870419617,0.099609,0.117188,1.043457
870424617,0.096924,0.121094,1.03248
873259617,0.096436,0.113037,1.038818
873264617,0.097168,0.114502,1.039063
873269617,0.096924,0.11377,1.038818
873274617,0.09668,0.116211,1.044189
873279617,0.101807,0.117188,1.046875
873284617,0.093262,0.119629,1.036621
873289617,0.090332,0.121826,1.03833
873294617,0.091309,0.11792,1.04126
873299617,0.099365,0.120361,1.047363
873304617,0.093262,0.115723,1.040039
873309617,0.097412,0.112061,1.046875
873314617,0.093262,0.116699,1.043457
873319617,0.090088,0.113525,1.034912
873324617,0.093994,0.11084,1.039795
873329617,0.094482,0.107422,1.040527
873334617,0.097656,0.114502,1.044922
873339617,0.094971,0.115967,1.047363
873344617,0.096191,0.119141,1.040527
873349617,0.090332,0.116699,1.037598
873354617,0.091797,0.114258,1.032471
873359617,0.097656,0.114502,1.039307
873364617,0.095459,0.116943,1.045654
873369617,0.095215,0.120605,1.046387
873374617,0.095215,0.11792,1.044189
873379617,0.098389,0.118896,1.041016
873384617,0.090576,0.118652,1.043945
873389617,0.094971,0.11377,1.041748
873394617,0.096436,0.117676,1.037598
873399617,0.095947,0.114502,1.048096
873404617,0.096191,0.116455,1.040039
873409617,0.092529,0.11792,1.04248
873414617,0.09668,0.115234,1.043945
873419617,0.094482,0.114014,1.041504
873424617,0.098145,0.115234,1.037598
873429617,0.103271,0.112793,1.036865
873434617,0.097168,0.116211,1.046387
873439617,0.092041,0.118896,1.04541
873444617,0.095215,0.115723,1.036377
873449617,0.09375,0.119873,1.037842
873454617,0.093262,0.116455,1.038086
873459617,0.093018,0.11792,1.039551
873464617,0.091064,0.114746,1.048096
873469617,0.091309,0.113037,1.037598
873474617,0.087646,0.113281,1.032959
873479617,0.092773,0.111572,1.043213
873484617,0.09375,0.116211,1.036377
873489617,0.093506,0.116699,1.048096
873494617,0.098389,0.116943,1.036621
873499617,0.099121,0.117188,1.034668
873504617,0.102051,0.117676,1.033936
873509617,0.103516,0.119873,1.037598
873514617,0.104248,0.119629,1.033691
873519617,0.10498,0.117188,1.036621
873524617,0.102051,0.120605,1.041748
873529617,0.097412,0.117676,1.040527
873534617,0.093018,0.115234,1.036865
873539617,0.090576,0.115234,1.039063
873544617,0.093262,0.114014,1.040527
873549617,0.091309,0.112305,1.041016
873554617,0.091064,0.110596,1.037842
873559617,0.094238,0.114258,1.044678
873564617,0.091553,0.112305,1.053467
873569617,0.0896,0.11377,1.041748
873574617,0.094971,0.114746,1.033691
873579617,0.097168,0.117188,1.044189
873584617,0.097412,0.116211,1.047607
873589617,0.095215,0.12085,1.035889
873594617,0.104492,0.118164,1.046875
873599617,0.096924,0.128174,1.045898
873604617,0.098633,0.119873,1.035156
873609617,0.107178,0.115234,1.044189
873614617,0.095947,0.109863,1.031494
873619617,0.096436,0.112061,1.016602
873624617,0.083252,0.123779,1.030029
873629617,0.075684,0.114746,1.036621
873634617,0.094482,0.107666,1.045654
873639617,0.099609,0.105469,1.061279
873644617,0.104004,0.104248,1.054443
873649617,0.093994,0.108887,1.053467
873654617,0.090576,0.114502,1.042969
873659617,0.093994,0.118164,1.062744
873664617,0.085449,0.114746,1.03418
873669617,0.098633,0.113281,1.03418
873674617,0.095947,0.115479,1.043457
873679617,0.090332,0.125,1.037109
873684617,0.088135,0.12793,1.03833
873689617,0.089111,0.120605,1.038574
873694617,0.093018,0.117676,1.043457
873699617,0.099609,0.118896,1.047363
873704617,0.103516,0.114502,1.041504
873709617,0.096191,0.111084,1.036621
873714617,0.102539,0.114502,1.045166
873719617,0.0979,0.116211,1.047363
873724617,0.096924,0.112549,1.040283
873729617,0.095459,0.108887,1.040527
873734617,0.097168,0.11377,1.033936
873739617,0.094238,0.112793,1.039795
873744617,0.092285,0.120361,1.041016
873749617,0.085937,0.124268,1.03833
873754617,0.089844,0.122314,1.038818
873759617,0.088135,0.120605,1.041748
873764617,0.0979,0.119629,1.04126
873769617,0.097412,0.12207,1.048096
873774617,0.095459,0.114746,1.048828
873779617,0.094727,0.118408,1.04126
873784617,0.095459,0.111816,1.040771
873789617,0.09668,0.113525,1.047119
873794617,0.09668,0.114746,1.040039
873799617,0.096924,0.109375,1.039307
873804617,0.0979,0.107666,1.043701
873809617,0.095215,0.112305,1.039551
873814617,0.093262,0.115967,1.036133
