file,label,event_number,event_sample,event_time_seconds,sampling_rate_hz,x_mean,x_std,x_variance,x_rms,x_min,x_max,x_abs_peak,x_positive_peak,x_negative_peak,x_peak_to_peak,x_energy,x_mean_absolute,x_crest_factor,x_skewness,x_kurtosis,x_q25,x_median,x_q75,x_iqr,x_abs_mean,x_abs_std,x_peak_time,x_first_half_energy,x_second_half_energy,x_second_first_energy_ratio,x_zero_crossings,x_zero_crossing_rate,x_absolute_area,x_time_above_25pct,x_time_above_50pct,x_time_above_75pct,x_attack_time_25,x_decay_time_25,x_attack_time_50,x_decay_time_50,x_attack_time_75,x_decay_time_75,x_spectral_energy,x_dominant_frequency,x_spectral_centroid,x_spectral_bandwidth,x_spectral_rolloff_85,x_band_energy_0_5hz,x_band_ratio_0_5hz,x_band_energy_5_10hz,x_band_ratio_5_10hz,x_band_energy_10_20hz,x_band_ratio_10_20hz,x_band_energy_20_40hz,x_band_ratio_20_40hz,x_band_energy_40_80hz,x_band_ratio_40_80hz,x_band_energy_80_100hz,x_band_ratio_80_100hz,x_spectral_entropy,x_mean_abs_derivative,x_std_derivative,x_num_abs_peaks,x_peak_density,y_mean,y_std,y_variance,y_rms,y_min,y_max,y_abs_peak,y_positive_peak,y_negative_peak,y_peak_to_peak,y_energy,y_mean_absolute,y_crest_factor,y_skewness,y_kurtosis,y_q25,y_median,y_q75,y_iqr,y_abs_mean,y_abs_std,y_peak_time,y_first_half_energy,y_second_half_energy,y_second_first_energy_ratio,y_zero_crossings,y_zero_crossing_rate,y_absolute_area,y_time_above_25pct,y_time_above_50pct,y_time_above_75pct,y_attack_time_25,y_decay_time_25,y_attack_time_50,y_decay_time_50,y_attack_time_75,y_decay_time_75,y_spectral_energy,y_dominant_frequency,y_spectral_centroid,y_spectral_bandwidth,y_spectral_rolloff_85,y_band_energy_0_5hz,y_band_ratio_0_5hz,y_band_energy_5_10hz,y_band_ratio_5_10hz,y_band_energy_10_20hz,y_band_ratio_10_20hz,y_band_energy_20_40hz,y_band_ratio_20_40hz,y_band_energy_40_80hz,y_band_ratio_40_80hz,y_band_energy_80_100hz,y_band_ratio_80_100hz,y_spectral_entropy,y_mean_abs_derivative,y_std_derivative,y_num_abs_peaks,y_peak_density,z_mean,z_std,z_variance,z_rms,z_min,z_max,z_abs_peak,z_positive_peak,z_negative_peak,z_peak_to_peak,z_energy,z_mean_absolute,z_crest_factor,z_skewness,z_kurtosis,z_q25,z_median,z_q75,z_iqr,z_abs_mean,z_abs_std,z_peak_time,z_first_half_energy,z_second_half_energy,z_second_first_energy_ratio,z_zero_crossings,z_zero_crossing_rate,z_absolute_area,z_time_above_25pct,z_time_above_50pct,z_time_above_75pct,z_attack_time_25,z_decay_time_25,z_attack_time_50,z_decay_time_50,z_attack_time_75,z_decay_time_75,z_spectral_energy,z_dominant_frequency,z_spectral_centroid,z_spectral_bandwidth,z_spectral_rolloff_85,z_band_energy_0_5hz,z_band_ratio_0_5hz,z_band_energy_5_10hz,z_band_ratio_5_10hz,z_band_energy_10_20hz,z_band_ratio_10_20hz,z_band_energy_20_40hz,z_band_ratio_20_40hz,z_band_energy_40_80hz,z_band_ratio_40_80hz,z_band_energy_80_100hz,z_band_ratio_80_100hz,z_spectral_entropy,z_mean_abs_derivative,z_std_derivative,z_num_abs_peaks,z_peak_density,corr_xy,corr_xz,corr_yz,xyz_total_energy,x_energy_ratio,y_energy_ratio,z_energy_ratio,rms_x_over_y,rms_x_over_z,rms_y_over_z,peak_x_over_y,peak_x_over_z,peak_y_over_z,magnitude_mean,magnitude_std,magnitude_variance,magnitude_rms,magnitude_min,magnitude_max,magnitude_abs_peak,magnitude_positive_peak,magnitude_negative_peak,magnitude_peak_to_peak,magnitude_energy,magnitude_mean_absolute,magnitude_crest_factor,magnitude_skewness,magnitude_kurtosis,magnitude_q25,magnitude_median,magnitude_q75,magnitude_iqr,magnitude_abs_mean,magnitude_abs_std
impact10_4g.csv,RUPEE_10,1,360,1.8,200.0,-0.000748613071395982,0.35537955175098196,0.12629462580272885,0.3553803402331923,-2.869907565803543,2.081534790352893,2.869907565803543,2.081534790352893,-2.869907565803543,4.951442356156436,50.518074489703814,0.1442526441059731,8.075594626085328,-3.1123608976033683,25.316109081181775,-0.008491057155655858,0.0029186626835175904,0.095945639855924,0.10443669701157986,0.1442526441059731,0.3247866390304487,0.51,48.46117648481031,2.056898004893507,0.04071608084177332,91,0.2275,0.2885052882119462,0.1,0.03,0.01,0.025,0.02,0.025,0.005,0.0,0.005,4895.323998750919,8.5,37.78464811002679,30.967995111994416,81.5,321.3271289034897,0.06563960403549977,976.8022128573759,0.19953780650813202,761.0004087951118,0.15545455397626126,887.8717739633544,0.18137140140058186,1110.9252515941632,0.22693600094245545,821.1966464140366,0.16775123497925196,6.875644809454973,0.1351106526028095,0.44135364107877295,13,6.5,0.0007864116444086095,0.3977530071697671,0.1582074547125928,0.3977537845902503,-1.7961844930449065,3.652069584841292,3.652069584841292,3.652069584841292,-1.7961844930449065,5.448254077886198,63.2832292623469,0.16046262901149322,9.181734345038363,4.756442192827425,35.34923674681814,-0.13325499770101992,-0.00877210455108694,0.009289067193523043,0.14254406489454297,0.16046262901149322,0.3639502958462696,0.485,56.055337714495074,7.227891547851828,0.1142149607740131,73,0.1825,0.32092525802298644,0.08,0.015,0.015,0.0,0.005,0.0,0.005,0.0,0.005,6504.8062906663945,12.5,46.4546231667473,30.605382831385196,83.5,315.94953809239485,0.04857170590087271,725.1590574818574,0.11148049996851904,888.4046554439539,0.13657665051743453,1202.9058827226386,0.1849257040057691,2276.7823730120235,0.3500153995790665,1032.1660551244026,0.15867744695263797,6.94306565259762,0.1811564098094877,0.5780012644083559,23,11.5,-0.0009529133501749016,0.657255532648294,0.4319848351967926,0.6572562234324187,-4.804844635213721,3.1794046553360804,4.804844635213721,3.1794046553360804,-4.804844635213721,7.984249290549801,172.79429729625824,0.22141748258359406,7.3104589411434775,-4.693593139051989,31.651543990798025,-0.00670700958062928,0.00934218013390833,0.16711841372177663,0.1738254233024059,0.22141748258359406,0.6188376537081347,0.505,166.83348661154832,5.960810684709906,0.034496570650650656,84,0.21,0.4428349651671881,0.065,0.045,0.02,0.01,0.01,0.01,0.01,0.01,0.005,21659.006707175766,19.0,37.110219048008844,29.740843976252897,77.5,1567.2639041297052,0.0723608393181974,2467.8464728159443,0.11394088871113056,5231.809234403942,0.24155351651793944,4216.0976856716115,0.19465794265970618,5189.014658702126,0.23957768372558716,2766.9660305463185,0.1277512892421611,6.944421299987097,0.2329397359796973,0.8037887807683629,20,10.0,-0.40026078397884507,0.44498818161238884,-0.19956515742631187,286.59560104830894,0.1762695390470715,0.22081019049444445,0.6029202704584841,0.8934681552054716,0.5407028910630975,0.605173097414773,0.7858304720252689,0.5972945607254082,0.7600806814855188,0.3601197829678728,0.76603051149151,0.5868027445359445,0.8464567340512876,0.001669032984860446,5.130560050053242,5.130560050053242,5.130560050053242,0.001669032984860446,5.128891017068381,286.59560104830894,0.3601197829678728,6.06121948548687,4.051656610720116,18.07730095076181,0.015237851374186675,0.06486804452949023,0.3837885642306831,0.36855071285649643,0.3601197829678728,0.76603051149151
impact10_4g.csv,RUPEE_10,2,725,3.625,200.0,-0.0003525472144110794,0.3968424800457198,0.15748395396883752,0.3968426366437658,-3.8163123787388513,3.5423057530809583,3.8163123787388513,3.5423057530809583,-3.8163123787388513,7.35861813181981,62.99363130335037,0.12959053392199982,9.616689403675757,-3.1330785939044463,55.893378814325715,-0.01106117691276885,0.0011501997825078363,0.03425995403266423,0.04532113094543308,0.12959053392199982,0.3750871522408984,0.49,62.92701571903195,0.06661558431841662,0.0010574971301086688,92,0.23,0.25918106784399964,0.035,0.02,0.015,0.005,0.005,0.005,0.005,0.005,0.005,5635.321961002675,4.0,44.580713121904346,32.491127038884045,88.0,465.7574629847304,0.08264966335692019,381.1307986572398,0.06763247979347507,1098.4443477552584,0.1949213115695373,1035.0277860819924,0.18366790633162566,1425.5043180237274,0.2529588065932069,1215.3485302474949,0.215666210139882,7.075922536915963,0.1326865547295158,0.5669373518614551,9,4.5,0.0004360364736122588,0.3284502579383887,0.10787957193979408,0.3284505473699205,-1.453240986186246,2.4811763429790257,2.4811763429790257,2.4811763429790257,-1.453240986186246,3.9344173291652718,43.151904827040156,0.13256853050385253,7.554185440843786,3.3281360192468257,20.64593220548573,-0.03460850505518544,-0.0018920677420169226,0.01117097761325015,0.04577948266843559,0.13256853050385253,0.3005084803922337,0.61,42.65040821441821,0.5014966126219412,0.011621656439779915,95,0.2375,0.26513706100770507,0.09,0.04,0.015,0.125,0.015,0.125,0.01,0.115,0.005,3666.3215353552987,9.5,29.723020019972456,22.962710553870924,52.5,164.25994463772358,0.04480238382087384,556.084005149881,0.15167355066581514,1015.4495395780638,0.27696685350311423,1033.0773132004406,0.28177488069123385,680.6440655334062,0.18564767409780544,214.80899469728413,0.058589786145547995,6.478194521520808,0.10215958559126011,0.3158818200226096,13,6.5,-0.0005784557787051037,0.6935546282484768,0.4810180223648829,0.6935548694775137,-4.612115684781351,3.3677955038832446,4.612115684781351,3.3677955038832446,-4.612115684781351,7.9799111886645955,192.40734279038838,0.24810267963014138,6.64996511127644,-3.0028251576961535,19.92324793273364,-0.015636170697573906,0.002178196263914958,0.06267537665139597,0.07831154734896988,0.24810267963014138,0.6476599550198501,0.5,192.03863572437436,0.3687070660140115,0.001916283758544947,100,0.25,0.49620535926028275,0.09,0.065,0.02,0.015,0.015,0.015,0.015,0.0,0.01,17592.35866183017,28.0,36.802560932349095,25.43139339141434,62.0,1565.589861155018,0.08899260703181608,1252.0524496479168,0.07117024349693785,1286.1820850950828,0.0731102696243733,7669.4500030561385,0.4359534813087007,3945.1499797698984,0.22425361235555188,1732.7611054707606,0.09849509885393036,6.8225761290941405,0.20427451938804192,0.7542080057942409,10,5.0,-0.2550170909374874,0.3387966884336879,-0.5169796139240532,298.5528789207789,0.210996562924003,0.1445368906942965,0.6444665463817006,1.2082264429171292,0.5721863605189691,0.47357543256815376,1.5381060638370359,0.8274537412946588,0.537969234187337,0.3424106080126697,0.7931816770591343,0.6291371728223409,0.863934139446953,0.001239959821010029,5.228462414992532,5.228462414992532,5.228462414992532,0.001239959821010029,5.227222455171522,298.5528789207788,0.3424106080126697,6.051922451333536,3.8518708957767904,16.181891507277047,0.012720249011715465,0.0388394766587792,0.28222832121785923,0.26950807220614376,0.3424106080126697,0.7931816770591343
impact10_4g.csv,RUPEE_10,3,1177,5.885,200.0,-0.0003297838005669023,0.4180100960060879,0.17473244036301883,0.41801022609545563,-2.892986713369584,4.256438096818277,4.256438096818277,4.256438096818277,-2.892986713369584,7.1494248101878615,69.89301964814958,0.13061320865190015,10.18261714929024,0.79028077103266,42.5700127453032,-0.007342723719946576,0.0002774588441569571,0.03723550907542529,0.04457823279537187,0.13061320865190015,0.3970802675102719,0.645,69.78557524181119,0.10744440633839358,0.001537269485268808,93,0.2325,0.2612264173038003,0.06,0.02,0.005,0.16,0.01,0.155,0.005,0.0,0.005,6132.288946501133,6.5,47.81095264982664,30.603732645088975,88.5,67.50046160610839,0.011007384386970506,661.1062652709837,0.1078074224875179,876.7196151465502,0.14296776012923776,1243.4594108133156,0.2027724756059953,1845.6559768004995,0.30097342002345884,1434.3493156464933,0.2339011302565712,7.237613207514224,0.1308299765195376,0.5714710287488554,11,5.5,0.00047277329202060877,0.37153813452462453,0.13804058540603797,0.3715384353207937,-0.5938226526280095,3.485246830230588,3.485246830230588,3.485246830230588,-0.5938226526280095,4.079069482858597,55.21632356824944,0.14868782812526937,9.380582192583537,4.505049760296184,29.961635712541884,-0.06656874936546506,-0.0016001834289637827,0.006688018110501765,0.07325676747596682,0.14868782812526937,0.34048896999464456,0.485,55.10626234108117,0.11006122716827267,0.0019932733665658287,96,0.24,0.29737565625053874,0.065,0.025,0.005,0.0,0.01,0.0,0.01,0.0,0.005,5210.72509415257,6.5,29.6960973713565,25.78259142623407,62.0,255.230762526746,0.04898181307111437,1235.6009579435777,0.23712649115382392,1163.7511001941737,0.22333765055080818,1071.4570520772604,0.20562532713146586,1181.6953016163184,0.2267813558121511,302.67859979211113,0.058087616276624225,6.635546097191851,0.10974207161974193,0.37904685668540505,12,6.0,-0.0009757003391791313,0.8329105266227638,0.6937399453590096,0.8329110981072119,-4.327851498190728,3.7835102207987807,4.327851498190728,3.7835102207987807,-4.327851498190728,8.111361718989508,277.49635894006457,0.32113058925119475,5.196054546548555,-2.8535944599933774,15.749811836096296,-0.010881383985241404,0.0018661231210921132,0.15692254771339614,0.16780393169863755,0.32113058925119475,0.7685154793479062,0.49,274.59440961955573,2.901949320508842,0.010457612242529004,113,0.2825,0.6422611785023895,0.11,0.075,0.055,0.005,0.03,0.005,0.03,0.005,0.02,25120.897684877986,6.0,34.1676681543347,27.498170364496342,71.5,257.23830388387466,0.01024001240364608,4432.188194805468,0.17643430781828748,6259.23557253609,0.24916448651848772,5811.990320611876,0.2313607735487302,5503.961937337506,0.21909893533186608,2850.492760785801,0.11347097530283365,6.808568954222305,0.23113670761659616,0.861475938382038,14,7.0,-0.325990812955533,0.27836576399896423,-0.3057250559728831,402.6057021564636,0.17360166354769418,0.1371473957584209,0.6892509406938848,1.1250793625753128,0.5018665581419146,0.4460721391760856,1.2212730701815282,0.9834991100085908,0.8053064740338424,0.401402399368354,0.9194511238627574,0.8453903691724876,1.0032518404623831,0.00020598173763609938,5.437405383318687,5.437405383318687,5.437405383318687,0.00020598173763609938,5.437199401581051,402.6057021564636,0.401402399368354,5.419781119776139,3.6492245802832604,13.819680141068922,0.009414289873465707,0.03816635069323079,0.36489513904960996,0.35548084917614425,0.401402399368354,0.9194511238627574
impact10_4g.csv,RUPEE_10,4,1361,6.805,200.0,-0.007648257829628421,0.2848587960043762,0.0811445336610628,0.28496145267192063,-2.065726269970865,4.190603362090076,4.190603362090076,4.190603362090076,-2.065726269970865,6.2563296320609405,32.481211803556505,0.06576203249452507,14.705860469186915,6.114677870795444,125.82386525079193,-0.007005333023820223,-5.415954369946617e-05,0.004869920620781278,0.0118752536446015,0.06576203249452507,0.2772695161590619,1.875,0.20255613830075422,32.27865566525575,0.9937638983568163,52,0.13,0.13152406498905014,0.025,0.005,0.005,0.0,0.005,0.0,0.005,0.0,0.005,8.108600264017433,0.5,41.69426887638387,33.952243965699225,86.5,1.8494788259378667,0.22808854373363033,0.29233152666188583,0.03605203329101455,0.6490244241882837,0.08004148719334234,1.697042004901532,0.20928914358157383,1.7008915958214117,0.20976389764448683,1.8992990155684102,0.2342326608448936,6.996662131247511,0.07145718326360326,0.3828627778149098,7,3.5,-0.0012780410700636274,0.245278930078674,0.06016175354053905,0.24528225971218512,-0.7039343285272822,1.9381987465240873,1.9381987465240873,1.9381987465240873,-0.7039343285272822,2.6421330750513694,24.06535477180633,0.0822167536448014,7.901911653938508,3.9194450850970726,27.689277691605025,-0.009565685079686232,-0.001217507812743542,0.005672686497466051,0.015238371577152283,0.0822167536448014,0.23109260557106942,1.895,3.7386658235064023,20.32668894829993,0.8446453061275282,104,0.26,0.1644335072896028,0.115,0.025,0.015,1.87,0.03,1.87,0.015,1.87,0.005,9.791529580499812,2.0,37.40693002999387,35.44449259567113,86.5,2.9598071103754835,0.30228240501566245,0.8787092462290087,0.08974177517463565,1.0671329000478684,0.10898531136270093,0.612182911035436,0.06252168325719207,2.465191396503415,0.2517677525494008,1.7587737740515845,0.17962196402431818,6.561574946394304,0.06636875145314887,0.27757186206519896,9,4.5,0.005846966828398252,0.637859838768268,0.4068651739134809,0.6378866364288982,-4.355148570894292,3.70819825374664,4.355148570894292,3.70819825374664,-4.355148570894292,8.06334682464093,162.75974437382934,0.17244927960029927,6.827464822395188,-2.6313408718803433,32.250554879433274,-0.008503679208027373,0.0013383043026874018,0.010868682987988178,0.01937236219601555,0.17244927960029927,0.6141340300780531,1.88,3.645256130952907,159.11448824287643,0.9776034538209865,90,0.225,0.34489855920059853,0.065,0.045,0.045,1.765,0.035,0.0,0.035,0.0,0.035,31.61117847683458,2.0,49.49773696781833,34.73736006572441,90.0,7.709235741758538,0.24387688511543623,0.43329814196492794,0.013707117635062516,0.3569750425357636,0.011292683782648704,5.222497553490456,0.1652104668390527,9.336535309192575,0.29535549634869224,8.328191497561427,0.2634571660675202,6.687719609460032,0.18241150742381623,0.9320707357800185,8,4.0,-0.12711815194534357,0.2719333865462224,-0.1404609082840499,219.30631094919215,0.14810887868649433,0.10973398197091408,0.7421571393425916,1.161769517657405,0.4467274220111539,0.38452327681122866,2.1621123062787952,0.962218232920892,0.4450361945015326,0.22128544011981988,0.70661059386621,0.4992985313639579,0.7404497129265298,0.00020598173763609938,4.8631475593988815,4.8631475593988815,4.8631475593988815,0.00020598173763609938,4.862941577661245,219.30631094919215,0.22128544011981988,6.5678296236727975,4.900523932393638,24.825389939359994,0.007507291484487532,0.014895994095842491,0.08049646101267882,0.07298916952819129,0.22128544011981988,0.70661059386621
impact10_4g.csv,RUPEE_10,5,1640,8.2,200.0,-0.00034108830194722495,0.3521422062906803,0.12400413345126804,0.3521423714813339,-2.065726269970865,4.190603362090076,4.190603362090076,4.190603362090076,-2.065726269970865,6.2563296320609405,49.60169991699912,0.10517472494044235,11.900309935614231,3.554235286873668,60.545233268186585,-0.011456818781172207,0.00047073819364852696,0.009220393771391295,0.020677212552563502,0.10517472494044235,0.3360692295140989,0.48,49.58424451338126,0.017455403617857707,0.0003519113991469378,131,0.3275,0.2103494498808847,0.04,0.01,0.005,0.0,0.005,0.0,0.005,0.0,0.005,3573.539477707082,23.5,39.69259273737424,28.881343329240988,83.0,108.27395549304404,0.030298799318852553,478.7874388448691,0.13398129272999587,478.8356667413784,0.13399478856425492,1213.616790434394,0.33961197238909374,627.7079413822121,0.17565440239237912,664.0596148652262,0.1858268584992132,6.937277633203239,0.11465009281815804,0.443921632415204,12,6.0,0.0005774834746745978,0.3246437038305878,0.10539353443684243,0.3246442174504359,-0.9530245153840045,1.9381987465240873,1.9381987465240873,1.9381987465240873,-0.9530245153840045,2.8912232619080918,42.157547169602374,0.13995143282579187,5.970224147978228,2.4078300692402816,10.805770769050971,-0.01640118287802578,0.00018658299076657124,0.013127296577993348,0.02952847945601913,0.13995143282579187,0.2929291115167863,0.5,42.1290589257016,0.028488243900776453,0.0006757566749831653,112,0.28,0.27990286565158373,0.225,0.06,0.015,0.02,0.03,0.01,0.015,0.0,0.005,3774.0879013092062,6.5,33.82993243517426,29.04036447331254,67.0,68.22811588553468,0.01807804101803426,1145.851201368491,0.3036100990045841,576.3791422085988,0.1527201160335075,551.4113493346815,0.14610453273846657,972.127430674169,0.25757943537482114,440.9299811674015,0.11683087217296814,6.53015998342207,0.10843389112641008,0.3488951007161789,12,6.0,-0.0010191662822706087,0.8207356161648321,0.6736069516414667,0.8207362489505248,-4.355148570894292,3.8356010689679936,4.355148570894292,3.8356010689679936,-4.355148570894292,8.190749639862286,269.4431961365511,0.277740803672726,5.306392372047926,-2.238441666950627,17.415933417610297,-0.02232295332732496,-0.0003851130208139779,0.02042301613771208,0.04274596946503704,0.277740803672726,0.7723134313972573,0.485,269.35301699787556,0.0901791386755398,0.0003346870136955988,115,0.2875,0.555481607345452,0.1,0.08,0.065,0.0,0.035,0.0,0.035,0.0,0.035,20626.097708604582,34.0,43.86119439871759,26.57321006735965,75.5,639.6751051693477,0.031012899977803106,2289.976170627508,0.11102323876184293,689.5523651374485,0.03343106267017189,7642.622815709563,0.3705316887217737,6594.417605073995,0.31971232262334354,2729.2068580482805,0.13231813872915663,6.92422404439323,0.2720504976386083,1.10947018003397,11,5.5,-0.14068804451461142,0.31132462790593934,-0.289926901565467,361.20244322315256,0.13732382171721622,0.11671445739240818,0.7459617208903756,1.084702429442243,0.4290566815937673,0.39555242969468346,2.1621123062787952,0.962218232920892,0.4450361945015326,0.36001667908664897,0.8794282795301174,0.7733940988373023,0.9502663353280918,0.00032252353506407927,4.8631475593988815,4.8631475593988815,4.8631475593988815,0.00032252353506407927,4.862825035863818,361.20244322315256,0.36001667908664897,5.117667940661938,3.5646679805538817,12.652745225723846,0.0071637925600264865,0.036269871247704207,0.15525992798125957,0.14809613542123307,0.36001667908664897,0.8794282795301174
impact10_4g.csv,RUPEE_10,6,2113,10.565,200.0,-0.0002545081757064541,0.2855400652042211,0.08153312883683082,0.28554017862858166,-2.155707389400334,2.185521557050975,2.185521557050975,2.185521557050975,-2.155707389400334,4.341228946451309,32.61327744449693,0.09783149893502838,7.653989598058658,-2.0628307137950173,28.56800665978763,-0.011811951616551648,0.0009876696239328557,0.014407569189965854,0.0262195208065175,0.09783149893502838,0.2682576959331603,0.49,32.501653637898066,0.11162380659886158,0.003422649158424176,127,0.3175,0.19566299787005675,0.07,0.045,0.02,0.005,0.005,0.005,0.005,0.0,0.005,2798.5673475084186,8.5,27.14979672755317,27.614707653500368,65.0,332.85821471701104,0.11893879023971202,836.8023980306211,0.2990109917403386,645.6371840680748,0.23070275033505608,225.5751307759689,0.08060378856946208,542.5827480375706,0.19387875318442319,214.29090044272834,0.07657164321362958,6.388419181095413,0.08397473448697508,0.284937775031379,16,8.0,0.0003609318170636455,0.39306399366621136,0.15449930311683147,0.39306415937936656,-2.0672287996311303,3.5133010117707237,3.5133010117707237,3.5133010117707237,-2.0672287996311303,5.5805298114018544,61.79977335544323,0.15788551734367348,8.938238015183305,3.214244953425596,25.673629747783075,-0.07560529382223546,-0.0017964698301787315,0.011839982642512133,0.08744527646474759,0.15788551734367348,0.3599605489518659,0.485,60.27636846602785,1.5234048894153809,0.024650654957154496,128,0.32,0.31577103468734696,0.085,0.015,0.005,0.0,0.005,0.0,0.005,0.0,0.005,5224.883339250417,6.0,38.6413293852353,26.468390497716737,68.5,138.96346311487142,0.026596471938607473,1083.863567048896,0.20744263492099163,499.0432105425287,0.0955127948587123,967.0665798246953,0.18508864543632753,2224.9735049129026,0.42584175769025046,308.459449530397,0.059036619480704024,6.799277461263382,0.1401116367847012,0.4948013984267778,17,8.5,-0.0007271405882984355,0.723732722586998,0.5237890537431885,0.7237330878691561,-4.499273452446511,3.4918807254905024,4.499273452446511,3.4918807254905024,-4.499273452446511,7.991154177937013,209.51583299064944,0.24097588677064918,6.216757984208587,-3.4466109872718413,24.47966716744102,-0.012704935729988535,0.002005672539876446,0.07921078680925778,0.09191572253924632,0.24097588677064918,0.682436960071568,0.64,209.161235840823,0.35459714982645296,0.0016924599194480848,138,0.345,0.48195177354129837,0.08,0.065,0.045,0.155,0.005,0.155,0.005,0.155,0.005,16616.418171525962,16.5,34.23761953598389,25.827898357661784,68.0,259.4684957273261,0.015615188125919555,2539.5799104360945,0.1528355801004058,3948.0096579751494,0.23759691271735645,4260.195947471922,0.2563847336709563,4245.6057401808475,0.25550667396275295,1357.6108547532563,0.08170297838794584,6.802028813240701,0.18786813912326586,0.7333071955631072,13,6.5,0.050752512779252926,0.3446216833513601,-0.16406994328934837,303.92888379058957,0.10730562043904932,0.20333629559875582,0.689358083962195,0.7264467434700588,0.39453796347742875,0.5431065207787185,0.6220706821495072,0.48574988386491774,0.7808596318550624,0.3360147673496004,0.8043110627111056,0.6469162855994681,0.871677812885285,0.002042798442490884,5.278412164899632,5.278412164899632,5.278412164899632,0.002042798442490884,5.276369366457141,303.92888379058957,0.3360147673496004,6.055462335823252,4.232700765873342,19.195708256737127,0.014222904289295643,0.046564509661517844,0.3103365705775054,0.2961136662882098,0.3360147673496004,0.8043110627111056
impact10_4g.csv,RUPEE_10,7,2626,13.13,200.0,-0.0001378509402158659,0.4128995237163131,0.17048601668515823,0.41289954672782087,-2.86428269151733,4.024841674479834,4.024841674479834,4.024841674479834,-2.86428269151733,6.889124365997164,68.19441427521598,0.1275187456352169,9.747750285453737,1.5249195686524524,37.38706763796765,-0.008630217320671246,0.0036664474876651034,0.05371687046995528,0.06234708779062653,0.1275187456352169,0.39271491593732566,0.485,65.51299960377143,2.681414671444539,0.0393201510701889,103,0.2575,0.2550374912704338,0.07,0.02,0.005,0.0,0.045,0.0,0.005,0.0,0.005,5279.9526085841735,18.0,36.7282287237194,26.254914706911453,68.5,242.24543104945084,0.045880228291368945,365.84303208072737,0.06928907495986572,1350.1760157122492,0.2557174497205006,1292.0854479897507,0.24471534950693907,1586.2903356455047,0.3004364723021388,431.7025492172562,0.08176258031471571,6.880576445488716,0.11736857149787833,0.44516323598372526,13,6.5,0.0008524988441695136,0.4469406870164072,0.19975597771069808,0.44694150004779976,-0.5454469109629428,2.3622225171065407,2.3622225171065407,2.3622225171065407,-0.5454469109629428,2.9076694280694837,79.90268178599096,0.2552289071280609,5.285305832763134,2.8694826893036285,9.030406585645954,-0.24968374649565836,-0.07819417154523925,0.021558979018589147,0.2712427255142475,0.2552289071280609,0.36689904528520245,1.52,36.5984834422282,43.304198343762764,0.5419617636833202,70,0.175,0.5104578142561218,0.175,0.095,0.035,1.03,0.005,1.025,0.005,1.0,0.005,8853.09883368396,10.5,39.95871842066637,27.007685419150334,74.0,199.97914923885463,0.022588604622596212,615.7807757938031,0.06955539380752217,2146.561399489504,0.24246441159363796,2075.2942017521964,0.2344144395921787,2848.704307447163,0.3217748226879059,941.6517298849013,0.10636408195310526,7.011076379382136,0.23172280173163753,0.5570561069076413,23,11.5,-0.00021753094727535948,0.6395072131786503,0.4089694757075237,0.639507250175662,-4.960043787646909,3.0386643085924643,4.960043787646909,3.0386643085924643,-4.960043787646909,7.9987080962393735,163.5878092108947,0.1833390115668171,7.756039960898751,-3.698359773743107,36.87167142566414,-0.011646751872376297,0.002571722113911657,0.06415850772059284,0.07580525959296913,0.1833390115668171,0.6126633087307736,0.505,160.17099967214867,3.41680953874604,0.020886700269585157,140,0.35,0.3666780231336342,0.055,0.05,0.02,0.02,0.01,0.02,0.01,0.0,0.01,12899.959009867553,12.0,41.721471201005045,25.71154931537399,71.5,191.54424045353758,0.014848437914184056,1203.5664979232988,0.09330002498478142,1660.3743454934925,0.1287115985580593,3977.4577857068257,0.3083310406385286,4709.336331133842,0.3650659918788528,1148.4447055872365,0.08902700424929706,7.056101333430702,0.2133190933380858,0.7448804288915737,19,9.5,-0.18198251272690957,0.6395076496876765,-0.09715455667835518,311.6849052721017,0.21879280363507525,0.2563572391041386,0.524849957260786,0.9238335365842699,0.6456526435780657,0.698884179741737,1.7038368084135582,0.8114528513684979,0.4762503353180227,0.41381525387954715,0.7797237965054421,0.6079691988368601,0.8827300058229889,0.0036741495165548833,5.528044543299281,5.528044543299281,5.528044543299281,0.0036741495165548833,5.524370393782726,311.6849052721016,0.41381525387954715,6.26244095797487,4.091742980426752,18.83456998518129,0.0327538465507303,0.23889965710849737,0.3533004719671003,0.32054662541637,0.41381525387954715,0.7797237965054421
