timestamp_us,x_g,y_g,z_g
1603904606,0.088623,0.165527,1.037842
3603909606,0.091309,0.168945,1.040039
1603914606,0.089111,0.166016,1.038818
1603919606,0.089355,0.168213,1.033447
1603924606,0.083496,0.163818,1.033203
1603929606,0.087158,0.166016,1.031006
1603934606,0.091064,0.16626,1.038818
1603939606,0.08667,0.165527,1.036865
1603944606,0.088135,0.167725,1.036865
1603949606,0.087402,0.16333,1.027344
1603954606,0.084229,0.162598,1.034912
1603959606,0.083496,0.16626,1.033203
1603964606,0.085693,0.161621,1.033691
1603969606,0.084473,0.162842,1.035889
1603974606,0.085937,0.162842,1.038086
1603979606,0.087646,0.167236,1.032227
1603984606,0.086914,0.167236,1.032959
1603989606,0.088379,0.167236,1.037109
1603994606,0.085449,0.172363,1.0354
1603999606,0.085449,0.166504,1.032227
1604004606,0.089844,0.162842,1.035645
1604009606,0.084717,0.16333,1.037842
1604014606,0.087891,0.16748,1.034424
1604019606,0.08667,0.161865,1.04126
1604024606,0.089355,0.163574,1.030518
1604029606,0.087158,0.162842,1.040527
1604034606,0.0896,0.162354,1.031738
1604039606,0.086426,0.163574,1.031006
1604044606,0.091797,0.163574,1.028809
1604049606,0.08667,0.163574,1.033936
1604054606,0.084717,0.166504,1.035156
1604059606,0.091309,0.165039,1.033691
1604064606,0.090332,0.16626,1.030518
1604069606,0.087402,0.168945,1.035156
1604074606,0.090332,0.168701,1.0354
1604079606,0.090088,0.167725,1.038574
1604084606,0.090088,0.167236,1.036377
1604089606,0.088135,0.168213,1.037109
1604094606,0.086182,0.166504,1.038086
1604099606,0.086426,0.165283,1.038086
1604104606,0.089111,0.161377,1.037842
1604109606,0.093506,0.166992,1.030029
1604114606,0.088135,0.165527,1.033203
1604119606,0.089111,0.162598,1.039063
1604124606,0.088135,0.164062,1.040039
1604129606,0.090576,0.16626,1.040527
1604134606,0.084229,0.16333,1.032715
1604139606,0.090332,0.163086,1.041748
1604144606,0.089844,0.168457,1.035156
1604149606,0.085205,0.162354,1.033447
1604154606,0.088135,0.168213,1.038574
1604159606,0.087158,0.165771,1.039063
1604164606,0.082764,0.174561,1.037842
1604169606,0.085205,0.16626,1.038818
1604174606,0.089844,0.169678,1.033691
1604179606,0.085205,0.163818,1.027832
1604184606,0.089111,0.165039,1.029297
1604189606,0.087158,0.165527,1.033691
1604194606,0.090088,0.165527,1.040527
1604199606,0.086426,0.164551,1.029785
1604204606,0.086426,0.160645,1.033447
1604209606,0.092041,0.16333,1.035645
1604214606,0.081787,0.160889,1.039063
1604219606,0.087646,0.163086,1.036865
1604224606,0.089844,0.169922,1.041016
1604229606,0.088379,0.169922,1.035156
1604234606,0.092285,0.171631,1.036377
1604239606,0.083496,0.162842,1.027832
1604244606,0.084961,0.16748,1.035156
1604249606,0.087891,0.170654,1.039795
1604254606,0.086914,0.17041,1.034668
1604259606,0.093506,0.168701,1.034912
1604264606,0.087402,0.164307,1.031006
1604269606,0.087646,0.163574,1.030029
1604274606,0.088135,0.169189,1.034424
1604279606,0.086426,0.16333,1.040771
1604284606,0.084473,0.162598,1.037842
1604289606,0.083496,0.162354,1.033691
1604294606,0.084473,0.165283,1.030273
1606929606,0.088867,0.164551,1.034424
3606934606,0.083496,0.166748,1.035156
1606939606,0.082275,0.168701,1.037354
1606944606,0.088867,0.162842,1.037598
1606949606,0.088623,0.168213,1.036865
1606954606,0.093262,0.160645,1.032227
1606959606,0.091064,0.163574,1.028564
1606964606,0.089844,0.162598,1.024902
1606969606,0.084717,0.165283,1.042236
1606974606,0.087158,0.167969,1.039551
1606979606,0.087646,0.166748,1.032471
1606984606,0.0896,0.17041,1.034668
