timestamp_us,x_g,y_g,z_g
1340114606,0.084717,0.109131,1.042725
1340119606,0.083984,0.110107,1.041992
1340124606,0.08374,0.110107,1.050293
1340129606,0.080811,0.11499,1.041992
1340134606,0.08374,0.110596,1.047119
1340139606,0.082764,0.105713,1.046387
1340144606,0.077393,0.105225,1.048828
1340149606,0.08252,0.109131,1.048096
1340154606,0.078857,0.105713,1.052002
1340159606,0.080078,0.11084,1.050781
1340164606,0.080566,0.106201,1.04248
1340169606,0.080811,0.110107,1.040771
1340174606,0.081055,0.109619,1.041016
1340179606,0.080078,0.110107,1.043701
1340184606,0.080811,0.111084,1.046387
1340189606,0.083496,0.10791,1.042969
1340194606,0.08374,0.108887,1.043457
1340199606,0.080078,0.109375,1.052979
1340204606,0.084961,0.112305,1.044434
1340209606,0.082031,0.107422,1.045898
1340214606,0.081055,0.108887,1.04834
1340219606,0.081055,0.110352,1.049072
1340224606,0.083008,0.110352,1.04248
1340229606,0.079102,0.112305,1.043457
1340234606,0.081055,0.110107,1.043701
1340239606,0.077637,0.109375,1.042969
1340244606,0.080078,0.112305,1.048584
1340249606,0.08252,0.114258,1.05249
1340254606,0.085205,0.107422,1.044922
1340259606,0.078857,0.110352,1.047363
1340264606,0.079102,0.10791,1.042969
1340269606,0.082764,0.108154,1.047363
1340274606,0.083496,0.106201,1.044678
1340279606,0.082764,0.112549,1.043213
1340284606,0.084961,0.111816,1.040771
1340289606,0.082764,0.108643,1.040039
1340294606,0.081543,0.113281,1.049561
1340299606,0.083984,0.111572,1.052979
1340304606,0.077148,0.105957,1.049316
1340309606,0.078613,0.103271,1.04834
1340314606,0.079346,0.10498,1.051514
1340319606,0.082764,0.104248,1.041016
1340324606,0.079102,0.108154,1.050537
1340329606,0.081299,0.107422,1.051025
1340334606,0.083984,0.110107,1.044922
1340339606,0.083984,0.105469,1.051025
1340344606,0.083984,0.111816,1.045898
1340349606,0.088623,0.107178,1.053955
1340354606,0.084229,0.112061,1.037109
1340359606,0.083008,0.107178,1.047363
1340364606,0.080811,0.108154,1.05127
1340369606,0.083984,0.106934,1.046143
1340374606,0.078125,0.110352,1.045898
1340379606,0.081543,0.10498,1.039551
