timestamp_us,x_g,y_g,z_g
1302199606,0.075439,0.148682,1.041016
1302204606,0.079102,0.147217,1.043945
1302209606,0.077637,0.148437,1.044922
1302214606,0.07666,0.144531,1.044434
1302219606,0.077148,0.14917,1.042969
1302224606,0.079102,0.149658,1.030518
1302229606,0.075928,0.146729,1.039307
1302234606,0.073975,0.143799,1.038086
1302239606,0.074951,0.147461,1.036377
1302244606,0.070557,0.147705,1.041992
1302249606,0.074707,0.144775,1.039063
1302254606,0.077637,0.146484,1.041504
1302259606,0.071533,0.144775,1.039795
1302264606,0.075684,0.145264,1.039063
1302269606,0.077637,0.147949,1.040527
1302274606,0.077637,0.148682,1.046387
1302279606,0.07666,0.14209,1.04126
1302284606,0.077393,0.143799,1.041504
1302289606,0.081787,0.144043,1.041504
1302294606,0.080078,0.147461,1.042969
1302299606,0.074951,0.14624,1.032715
1302304606,0.077148,0.141846,1.042725
1302309606,0.075928,0.14502,1.039063
1302314606,0.075928,0.147705,1.040039
1302319606,0.076904,0.143311,1.037354
1302324606,0.077637,0.148193,1.039307
1302329606,0.077881,0.147705,1.030029
1302334606,0.075684,0.146484,1.043457
1302339606,0.07666,0.144531,1.039063
1302344606,0.075928,0.145264,1.042969
1302349606,0.07959,0.144775,1.043945
1302354606,0.078613,0.149414,1.03418
1302359606,0.077393,0.145508,1.038086
1302364606,0.074463,0.144531,1.04126
1302369606,0.078125,0.146729,1.040771
1302374606,0.077148,0.14624,1.042236
1302379606,0.077637,0.143311,1.039307
1302384606,0.075928,0.144287,1.045898
1302389606,0.077881,0.145264,1.040527
1302394606,0.072021,0.146973,1.037109
1302399606,0.075928,0.143799,1.043701
1302404606,0.075439,0.148682,1.041992
1302409606,0.071533,0.141357,1.036133
1302414606,0.077148,0.144775,1.037842
1302419606,0.075195,0.148926,1.039551
1302424606,0.077148,0.150146,1.046631
1302429606,0.078125,0.144775,1.033691
1302434606,0.072754,0.14917,1.040771
1302439606,0.074707,0.150146,1.040527
1302444606,0.076416,0.147217,1.038086
1302449606,0.076904,0.14624,1.040039
1302454606,0.075684,0.148926,1.040039
1302459606,0.078857,0.148437,1.040527
1302464606,0.075195,0.144775,1.041992
1302469606,0.078369,0.143311,1.041504
1302474606,0.077393,0.145264,1.037842
1302479606,0.078125,0.145752,1.042969
1302484606,0.075684,0.141602,1.044189
1302489606,0.077148,0.149414,1.033203
1302494606,0.080566,0.145508,1.040283
1302499606,0.077637,0.14502,1.040527
1302504606,0.075439,0.148437,1.040527
1302509606,0.074707,0.147461,1.038818
1302514606,0.078125,0.146973,1.042969
1302519606,0.079102,0.143311,1.037354
1302524606,0.077881,0.147461,1.040283
