timestamp_us,x_g,y_g,z_g
189462321,0.100342,0.17749,1.032227
189467321,0.098145,0.178467,1.038574
189472321,0.098877,0.181885,1.034668
189477321,0.098145,0.175781,1.031982
189482321,0.091064,0.17334,1.031738
189487321,0.091064,0.175781,1.031738
189492321,0.092529,0.167969,1.032715
189497321,0.090332,0.17627,1.027344
189502321,0.091553,0.172852,1.030762
189507321,0.088867,0.175049,1.024414
189512321,0.090332,0.17334,1.033447
189517321,0.09082,0.175049,1.0354
189522321,0.090088,0.174561,1.031006
189527321,0.092773,0.174805,1.035156
189532321,0.098389,0.175293,1.036865
189537321,0.084717,0.180908,1.0271
189542321,0.0896,0.188477,1.032471
189547321,0.086914,0.155518,1.032715
189552321,0.091309,0.162354,1.018555
189557321,0.096436,0.175537,1.037109
189562321,0.105469,0.181396,1.044922
189567321,0.092285,0.174316,1.037109
189572321,0.094238,0.172607,1.032471
189577321,0.100098,0.16626,1.023682
189582321,0.099854,0.174805,1.021729
189587321,0.097168,0.175049,1.03125
189592321,0.091064,0.168457,1.042236
189597321,0.086426,0.172363,1.041748
189602321,0.090332,0.171875,1.024902
189607321,0.085937,0.17749,1.022949
189612321,0.085693,0.179687,1.031494
189617321,0.085205,0.178467,1.037109
189622321,0.08667,0.177979,1.041016
189627321,0.089355,0.178955,1.029785
189632321,0.09082,0.172363,1.025391
189637321,0.094727,0.174561,1.032959
189642321,0.093506,0.170898,1.033691
189647321,0.091797,0.175049,1.030273
189652321,0.096191,0.172363,1.030762
189657321,0.095703,0.166504,1.0271
189662321,0.095459,0.166992,1.025635
189667321,0.093994,0.165039,1.017334
189672321,0.090576,0.172852,1.026367
189677321,0.091553,0.174316,1.026611
189682321,0.095215,0.165283,1.037354
189687321,0.090576,0.16748,1.031982
189692321,0.08667,0.174561,1.032471
189697321,0.09082,0.178955,1.033936
189702321,0.089355,0.17749,1.038574
189707321,0.087646,0.178955,1.034912
189712321,0.103027,0.177246,1.042969
189717321,0.099121,0.178955,1.030518
189722321,0.103027,0.173828,1.032471
189727321,0.102539,0.174805,1.044434
189732321,0.093262,0.183838,1.012207
189737321,0.095703,0.168457,1.02832
189742321,0.088135,0.182617,1.015869
189747321,0.088135,0.176514,1.013672
189752321,0.095703,0.166016,1.04126
189757321,0.091064,0.175049,1.035156
189762321,0.094971,0.171387,1.031738
189767321,0.095947,0.171143,1.033691
189772321,0.097656,0.17749,1.050293
189777321,0.088379,0.181396,1.038574
189782321,0.09668,0.175537,1.040283
189787321,0.093018,0.185547,1.035156
189792321,0.091309,0.178955,1.025635
189797321,0.094727,0.18042,1.0271
189802321,0.099854,0.178955,1.025391
189807321,0.101807,0.181641,1.037109
189812321,0.099121,0.178711,1.037354
189817321,0.094238,0.177246,1.033691
189822321,0.09082,0.177246,1.032715
189827321,0.092773,0.172852,1.025635
192472321,0.140137,0.21167,1.019043
192477321,0.135742,0.20752,1.019775
192482321,0.138672,0.217041,1.013184
192487321,0.134277,0.214844,1.004395
192492321,0.138184,0.21582,1.007568
192497321,0.143799,0.214111,1.023682
192502321,0.144043,0.212402,1.02417
192507321,0.137939,0.216309,1.024414
192512321,0.144287,0.216553,1.036621
192517321,0.141357,0.213135,1.031494
192522321,0.140137,0.216797,1.018799
192527321,0.13916,0.216309,0.99585
192532321,0.14209,0.20874,1.012939
192537321,0.139404,0.206787,1.018799
192542321,0.13501,0.213623,1.00293
192547321,0.138184,0.213623,1.016113
192552321,0.137451,0.218262,1.012695
