timestamp_us,x_g,y_g,z_g
1227669606,0.104004,0.158203,1.031006
1227674606,0.100586,0.157715,1.031982
1227679606,0.106201,0.156006,1.034424
1227684606,0.104736,0.153809,1.032227
1227689606,0.103516,0.154053,1.041016
1227694606,0.102783,0.152832,1.037598
1227699606,0.105713,0.153564,1.039551
1227704606,0.103271,0.155273,1.03833
1227709606,0.103027,0.155273,1.031006
1227714606,0.104736,0.154541,1.037109
1227719606,0.102051,0.154785,1.034912
1227724606,0.105957,0.156738,1.036865
1227729606,0.105469,0.154053,1.036621
1227734606,0.104004,0.15625,1.0354
1227739606,0.104736,0.155518,1.038086
1227744606,0.102539,0.154297,1.033691
1227749606,0.10498,0.156738,1.030029
1227754606,0.101074,0.153564,1.031738
1227759606,0.101318,0.151123,1.029297
1227764606,0.10376,0.154053,1.0354
1227769606,0.101807,0.158203,1.037109
1227774606,0.104248,0.156738,1.038574
1227779606,0.103027,0.156738,1.041748
1227784606,0.103027,0.155029,1.037842
1227789606,0.103516,0.154541,1.028076
1227794606,0.100586,0.155029,1.029541
1227799606,0.104736,0.1521,1.036865
1227804606,0.104004,0.157715,1.034668
1227809606,0.104736,0.154785,1.034912
1227814606,0.100586,0.158203,1.036133
1227819606,0.10083,0.153076,1.038086
1227824606,0.104004,0.157959,1.038086
1227829606,0.103027,0.154541,1.0354
1227834606,0.104248,0.155762,1.039307
1227839606,0.101563,0.152832,1.033447
1227844606,0.104492,0.155518,1.0354
1227849606,0.104004,0.155273,1.038574
1227854606,0.102051,0.1604,1.032227
1227859606,0.105713,0.154785,1.039551
1227864606,0.107178,0.155273,1.027588
1227869606,0.102783,0.154541,1.034912
1227874606,0.104736,0.155762,1.036865
1227879606,0.103516,0.156006,1.037109
1227884606,0.106201,0.15625,1.036133
1227889606,0.104736,0.152344,1.035645
1227894606,0.106689,0.1521,1.037354
1227899606,0.104492,0.156006,1.026855
1227904606,0.104492,0.157715,1.025879
1227909606,0.102051,0.15625,1.037109
1227914606,0.107178,0.157715,1.033936
1227919606,0.104492,0.155762,1.041748
1227924606,0.105713,0.155273,1.037598
1227929606,0.102051,0.152588,1.038086
1227934606,0.100342,0.160645,1.041504
1227939606,0.104736,0.155273,1.033447
1227944606,0.103271,0.151367,1.041748
1227949606,0.106201,0.155029,1.03125
1227954606,0.104004,0.15625,1.037842
1227959606,0.109131,0.154785,1.033203
1227964606,0.105713,0.157715,1.038086
1227969606,0.105957,0.156494,1.036865
1227974606,0.103516,0.156006,1.030518
1227979606,0.106445,0.155029,1.033203
1227984606,0.102051,0.156006,1.033691
1227989606,0.102783,0.157471,1.033936
1227994606,0.105957,0.154541,1.035645
1227999606,0.107666,0.155762,1.035156
1228004606,0.104492,0.155518,1.028564
1228009606,0.104492,0.151367,1.039795
1228014606,0.101807,0.153809,1.034668
1228019606,0.104492,0.156738,1.033936
1228024606,0.102051,0.152832,1.041504
1228029606,0.102539,0.155762,1.034912
1228034606,0.107178,0.156738,1.032227
1228039606,0.105957,0.155762,1.035889
1228044606,0.104492,0.155518,1.033936
1228049606,0.109619,0.158691,1.032471
1228054606,0.10791,0.158447,1.034912
1228059606,0.103027,0.156982,1.036621
1228064606,0.10376,0.156006,1.039307
1228069606,0.102783,0.156006,1.037842
1228074606,0.100098,0.156494,1.033691
1228079606,0.104248,0.153809,1.035645
1228084606,0.10083,0.155762,1.03418
1228089606,0.100098,0.158691,1.03418
1228094606,0.104736,0.156982,1.033936
1228099606,0.109863,0.157471,1.033447
1228104606,0.104736,0.15332,1.029053
1228109606,0.101563,0.160645,1.032471
1228114606,0.104004,0.156982,1.037109
1228119606,0.102783,0.154541,1.034912
1228124606,0.100586,0.152832,1.035156
1228129606,0.101807,0.159424,1.037598
1228134606,0.102539,0.15332,1.038574
1230709606,0.108398,0.150146,1.028809
1230714606,0.107666,0.15625,1.034912
1230719606,0.104736,0.156006,1.036865
1230724606,0.102539,0.154541,1.03418
1230729606,0.102783,0.159668,1.03418
1230734606,0.107422,0.15332,1.033447
1230739606,0.10791,0.157227,1.038818
1230744606,0.102539,0.159668,1.032471
1230749606,0.105957,0.157715,1.035156
1230754606,0.099121,0.1604,1.040527
