timestamp_us,x_g,y_g,z_g
108087321,0.131104,0.20874,1.024902
108092321,0.129639,0.209473,1.023926
108097321,0.130371,0.207275,1.02417
108102321,0.124756,0.206543,1.022461
108107321,0.130371,0.204102,1.022705
108112321,0.129395,0.202637,1.025146
108117321,0.127686,0.206543,1.022217
108122321,0.120605,0.203369,1.025391
108127321,0.123291,0.204346,1.020264
108132321,0.122559,0.204346,1.019775
108137321,0.126953,0.206299,1.017578
108142321,0.128418,0.203369,1.016113
108147321,0.122314,0.207031,1.02124
108152321,0.123291,0.200928,1.016602
108157321,0.127197,0.202148,1.015137
108162321,0.125244,0.201904,1.018799
108167321,0.127197,0.202637,1.019043
108172321,0.128174,0.206055,1.019043
108177321,0.124756,0.205566,1.0271
108182321,0.130371,0.209717,1.019531
108187321,0.124023,0.20752,1.018066
108192321,0.129639,0.207275,1.019531
108197321,0.126953,0.201904,1.020264
108202321,0.126953,0.207764,1.020996
108207321,0.128662,0.20752,1.02417
108212321,0.128418,0.205566,1.025391
108217321,0.132324,0.205078,1.02124
108222321,0.130371,0.210205,1.019775
108227321,0.129639,0.208252,1.021484
108232321,0.132812,0.20459,1.021729
108237321,0.135254,0.209229,1.018066
111102321,0.129395,0.20166,1.020996
111107321,0.125977,0.202393,1.02124
111112321,0.123047,0.202881,1.02002
111117321,0.120605,0.202637,1.017334
111122321,0.124512,0.206299,1.02002
111127321,0.130127,0.205078,1.019287
111132321,0.126953,0.205322,1.021729
111137321,0.130615,0.203369,1.022217
111142321,0.128906,0.202637,1.023926
111147321,0.12915,0.206787,1.023926
111152321,0.126221,0.209717,1.020996
111157321,0.12793,0.204834,1.010498
111162321,0.129639,0.207031,1.022217
111167321,0.128174,0.202881,1.020264
111172321,0.131104,0.201904,1.019531
111177321,0.128418,0.207764,1.016602
111182321,0.126953,0.205322,1.021729
111187321,0.127197,0.207031,1.019775
111192321,0.131104,0.20166,1.020752
111197321,0.122803,0.206787,1.016602
111202321,0.120605,0.208008,1.017822
111207321,0.128418,0.205078,1.024414
111212321,0.121826,0.199707,1.016113
111217321,0.122559,0.204346,1.016602
111222321,0.121338,0.200195,1.020508
111227321,0.126221,0.200439,1.010742
111232321,0.126221,0.208008,1.018799
111237321,0.127686,0.204102,1.026611
111242321,0.128174,0.201904,1.017578
111247321,0.130371,0.202881,1.017822
111252321,0.133301,0.206299,1.015137
111257321,0.12915,0.206543,1.02002
111262321,0.130371,0.206299,1.016357
111267321,0.128906,0.206299,1.018066
111272321,0.129639,0.204834,1.030518
111277321,0.129395,0.20459,1.026611
111282321,0.125488,0.209229,1.031738
111287321,0.127197,0.208496,1.020508
111292321,0.132324,0.20874,1.01709
111297321,0.131836,0.20874,1.018555
111302321,0.131348,0.211426,1.032715
111307321,0.129883,0.206055,1.02832
111312321,0.133057,0.202881,1.02832
111317321,0.131104,0.20752,1.009766
111322321,0.132324,0.209229,1.021729
111327321,0.127686,0.207764,1.024902
111332321,0.133057,0.202881,1.020264
111337321,0.131104,0.205078,1.016357
111342321,0.130859,0.208008,1.020752
111347321,0.131836,0.209473,1.018555
111352321,0.128906,0.208984,1.021484
