timestamp_us,x_g,y_g,z_g
248579606,0.062744,0.20166,1.027588
248584606,0.060791,0.205078,1.032959
248589606,0.063477,0.202637,1.031738
248594606,0.06543,0.200684,1.02417
248599606,0.061523,0.200928,1.0271
248604606,0.061768,0.201172,1.026367
248609606,0.0625,0.202881,1.022461
248614606,0.061768,0.200195,1.028076
248619606,0.063477,0.203613,1.034424
248624606,0.065674,0.208252,1.025635
248629606,0.062988,0.20166,1.035156
248634606,0.061035,0.207031,1.025635
248639606,0.062744,0.203125,1.03125
248644606,0.062744,0.203613,1.030029
248649606,0.063477,0.20459,1.031738
248654606,0.067383,0.203613,1.029541
248659606,0.064209,0.202881,1.026855
248664606,0.061523,0.200684,1.034668
248669606,0.064209,0.206299,1.028809
248674606,0.061035,0.202637,1.033936
248679606,0.062012,0.204102,1.033447
248684606,0.0625,0.202148,1.032715
248689606,0.059814,0.206055,1.0271
248694606,0.061523,0.203125,1.032227
248699606,0.061523,0.208008,1.03125
248704606,0.060547,0.203613,1.023438
248709606,0.0625,0.199707,1.024658
248714606,0.065186,0.203857,1.027344
248719606,0.064209,0.201172,1.025391
248724606,0.063965,0.20459,1.026611
248729606,0.064209,0.205078,1.024414
248734606,0.065918,0.20459,1.026855
251589606,0.065186,0.200684,1.034424
251604606,0.063477,0.20459,1.031494
251609606,0.058105,0.201904,1.022217
251614606,0.061279,0.208008,1.029297
251619606,0.063721,0.204102,1.038574
251624606,0.062744,0.204102,1.030762
251629606,0.065918,0.202881,1.028076
251634606,0.064453,0.201904,1.030273
251639606,0.059082,0.203125,1.025879
251644606,0.065918,0.205566,1.025635
251649606,0.064209,0.201416,1.031738
251654606,0.060059,0.202148,1.029297
251659606,0.06543,0.202148,1.024658
251664606,0.062988,0.203125,1.026367
251669606,0.066895,0.203125,1.023682
251674606,0.062744,0.201904,1.025635
251679606,0.062256,0.200684,1.034424
251684606,0.0625,0.206299,1.03125
251689606,0.067139,0.206055,1.030518
251694606,0.061035,0.203613,1.030273
251699606,0.065674,0.20459,1.026855
251704606,0.062744,0.202881,1.030518
251709606,0.062256,0.205078,1.030518
251714606,0.062744,0.203125,1.032227
251719606,0.061035,0.200684,1.03125
251724606,0.060547,0.20459,1.030518
251729606,0.065918,0.20459,1.027344
251734606,0.062744,0.199951,1.033447
251739606,0.062012,0.200928,1.025879
251744606,0.063477,0.203125,1.029053
251749606,0.06543,0.203369,1.023438
251754606,0.060791,0.205322,1.022949
251759606,0.0625,0.200195,1.02832
251764606,0.065918,0.20459,1.032227
251769606,0.063721,0.202881,1.026123
251774606,0.060791,0.205322,1.026123
251779606,0.065918,0.201416,1.025635
251784606,0.064453,0.202393,1.027832
251789606,0.062256,0.19873,1.034912
251794606,0.060059,0.203369,1.026855
251799606,0.061523,0.203369,1.026855
251804606,0.062012,0.202881,1.022705
251809606,0.060059,0.203369,1.029541
251814606,0.062988,0.205078,1.023193
251819606,0.061523,0.202881,1.024658
251824606,0.062744,0.198975,1.0271
251829606,0.058594,0.200439,1.037109
251834606,0.063477,0.205078,1.02832
251839606,0.063477,0.200684,1.026611
251844606,0.061279,0.198975,1.026855
251849606,0.064453,0.203613,1.032959
251854606,0.063477,0.199951,1.027588
251859606,0.060303,0.206299,1.028564
251864606,0.0625,0.202393,1.020264
251869606,0.0625,0.200439,1.027344
251874606,0.062012,0.201904,1.032227
251879606,0.061768,0.203857,1.031738
251884606,0.061768,0.203857,1.030762
251889606,0.065186,0.202637,1.02832
251894606,0.063965,0.201904,1.030029
251899606,0.061035,0.202637,1.029053
251904606,0.059814,0.203857,1.024658
251909606,0.062988,0.203857,1.026855
251914606,0.061523,0.199951,1.024414
251919606,0.063965,0.204346,1.029785
251924606,0.065918,0.203369,1.029297
251929606,0.064697,0.204834,1.031006
251934606,0.063965,0.205078,1.029053
251939606,0.061279,0.20166,1.034424
251944606,0.062988,0.203369,1.023438
251949606,0.064453,0.201416,1.03125
251954606,0.063477,0.202881,1.034668
251959606,0.060059,0.205078,1.02417
251964606,0.05835,0.203613,1.021484
251969606,0.060547,0.202881,1.022949
251974606,0.065186,0.203857,1.031006
251979606,0.066406,0.203125,1.031494
251984606,0.057373,0.203613,1.029785
251989606,0.060791,0.202637,1.028076
251994606,0.06665,0.20166,1.028809
251999606,0.062012,0.205322,1.037354
252004606,0.0625,0.199707,1.02417
252009606,0.06543,0.202148,1.027344
252014606,0.06543,0.204834,1.03125
252019606,0.064453,0.203857,1.027588
252024606,0.055664,0.203613,1.028076
252029606,0.063477,0.205566,1.027832
252034606,0.061035,0.204834,1.031494
252039606,0.062988,0.203369,1.027588
252044606,0.064209,0.205078,1.0271
252049606,0.062012,0.204102,1.024658
252054606,0.063232,0.199463,1.030762
252059606,0.062744,0.204834,1.030518
252064606,0.065674,0.203125,1.023438
252069606,0.063965,0.200439,1.031982
252074606,0.064453,0.202881,1.021729
252079606,0.062012,0.200439,1.025146
252084606,0.065186,0.203613,1.028076
252089606,0.061523,0.201416,1.027344
252094606,0.065186,0.207764,1.030029
252099606,0.058838,0.200684,1.033936
252104606,0.06543,0.209473,1.030029
252109606,0.066895,0.207031,1.036621
252114606,0.065186,0.20166,1.030518
252119606,0.062744,0.201904,1.031738
252124606,0.059814,0.203369,1.02832
252129606,0.062012,0.202881,1.027588
252134606,0.064453,0.200928,1.022461
252139606,0.070068,0.202148,1.030029
252144606,0.063721,0.203125,1.025391
252149606,0.060303,0.209717,1.036621
252154606,0.060791,0.206299,1.027344
252159606,0.061523,0.204834,1.037109
252164606,0.064453,0.200684,1.026123
252169606,0.065186,0.201416,1.026367
252174606,0.059082,0.202637,1.030762
252179606,0.062988,0.206299,1.030762
252184606,0.05957,0.200439,1.033203
252189606,0.063477,0.201172,1.030762
252194606,0.059814,0.20459,1.025146
252199606,0.060303,0.202148,1.026855
252204606,0.059814,0.204834,1.033203
252209606,0.059082,0.203369,1.033936
252214606,0.063965,0.199707,1.029053
252219606,0.061279,0.199707,1.036133
252224606,0.060059,0.203857,1.030762
252229606,0.066162,0.202881,1.03418
252234606,0.06543,0.200928,1.032227
252239606,0.05957,0.203369,1.029785
252244606,0.063232,0.203369,1.025391
252249606,0.0625,0.204834,1.029053
252254606,0.064209,0.206787,1.030518
252259606,0.06543,0.202393,1.0271
252264606,0.060303,0.202393,1.025635
252269606,0.062744,0.205566,1.026611
252274606,0.066162,0.20166,1.024658
252279606,0.064453,0.199707,1.030029
252284606,0.062988,0.204834,1.030518
252289606,0.061279,0.197998,1.034668
252294606,0.065674,0.201172,1.026611
252299606,0.063232,0.200195,1.031006
252304606,0.0625,0.208008,1.027588
252309606,0.063721,0.204346,1.03125
252314606,0.061523,0.205811,1.031006
252319606,0.062744,0.203369,1.030762
252324606,0.064697,0.204102,1.027832
252329606,0.060059,0.20166,1.033203
252334606,0.061768,0.205566,1.033447
252339606,0.064697,0.199219,1.026855
252344606,0.064209,0.201416,1.028564
252349606,0.064697,0.205078,1.036621
252354606,0.0625,0.206055,1.028564
252359606,0.064697,0.206543,1.027832
252364606,0.063477,0.197998,1.033936
252369606,0.060059,0.204346,1.022949
252374606,0.061523,0.204102,1.03418
252379606,0.067139,0.205566,1.031494
252384606,0.066162,0.199707,1.023682
252389606,0.064453,0.197998,1.018555
252394606,0.062744,0.204102,1.031494
252399606,0.061768,0.20459,1.023682
252404606,0.0625,0.199707,1.031006
252409606,0.061279,0.20459,1.031982
252414606,0.05957,0.204834,1.03125
252419606,0.062988,0.202148,1.032715
252424606,0.064697,0.202393,1.026855
252429606,0.061035,0.202637,1.030029
252434606,0.059814,0.204346,1.027832
252439606,0.06543,0.202148,1.026855
252444606,0.064209,0.200684,1.032959
252449606,0.067139,0.197998,1.029541
252454606,0.061768,0.200684,1.030762
252459606,0.063721,0.197754,1.025635
252464606,0.060791,0.201172,1.031006
252469606,0.060059,0.205811,1.032471
252474606,0.064453,0.203125,1.028809
252479606,0.059814,0.202148,1.028564
252484606,0.062988,0.204834,1.022705
252489606,0.067139,0.204346,1.027588
252494606,0.06543,0.205078,1.027588
252499606,0.064941,0.199707,1.031738
252504606,0.061279,0.205566,1.029541
252509606,0.060791,0.203125,1.033936
252514606,0.068359,0.201416,1.027588
252519606,0.061035,0.201904,1.025635
252524606,0.064209,0.200195,1.030518
252529606,0.0625,0.202148,1.02832
252534606,0.057373,0.206055,1.026611
252539606,0.062012,0.198975,1.031982
252544606,0.062988,0.201172,1.036377
252549606,0.065674,0.202393,1.030273
252554606,0.061279,0.196289,1.029541
252559606,0.061523,0.199707,1.031738
252564606,0.062744,0.203369,1.030029
252569606,0.062012,0.203857,1.03418
252574606,0.060547,0.20459,1.023682
252579606,0.059814,0.205078,1.02832
252584606,0.059082,0.204102,1.030273
252589606,0.063232,0.20166,1.028564
252594606,0.064941,0.200928,1.022217
252599606,0.063232,0.203369,1.025635
252604606,0.060059,0.208252,1.03125
252609606,0.063965,0.205811,1.032715
252614606,0.062012,0.203613,1.029541
252619606,0.063232,0.198242,1.031738
252624606,0.062256,0.201416,1.023926
252629606,0.065186,0.204346,1.033691
