timestamp_us,x_g,y_g,z_g
3392179617,0.173096,0.216553,1.007813
3392184617,0.175049,0.215576,1.011963
3392189617,0.174561,0.218018,1.01123
3392194617,0.173828,0.212402,1.01123
3392199617,0.175049,0.214355,1.017822
3392204617,0.173828,0.219727,1.01001
3392209617,0.175049,0.218994,1.017822
3392214617,0.177246,0.217285,1.004883
3392219617,0.174561,0.215576,1.013428
3392224617,0.173096,0.214844,1.014648
3392229617,0.170654,0.219238,1.005371
3392234617,0.172119,0.217285,1.015869
3392239617,0.169434,0.2146,1.009766
3392244617,0.170898,0.21582,1.014893
3392249617,0.17627,0.214111,1.014893
3392254617,0.172607,0.213135,1.016846
3392259617,0.173584,0.215088,1.013428
3392264617,0.174072,0.209229,1.010986
3392269617,0.176025,0.213867,1.009766
3392274617,0.171387,0.214844,1.005859
3392279617,0.174072,0.210205,1.010742
3392284617,0.180176,0.214844,1.013916
3392289617,0.174561,0.218262,1.014404
3392294617,0.175049,0.21582,1.011475
3392299617,0.170898,0.217773,1.011963
3392304617,0.17627,0.21582,1.012695
3392309617,0.176025,0.2229,1.010498
3392314617,0.173096,0.217285,1.016846
3392319617,0.175781,0.21582,1.014404
3392324617,0.176514,0.213623,1.014404
3392329617,0.175293,0.212402,1.01416
3392334617,0.177246,0.21875,1.014404
3392339617,0.175049,0.215576,1.016113
3392344617,0.174805,0.214844,1.012939
3392349617,0.175049,0.215332,1.007568
3392354617,0.179199,0.219727,1.011719
3392359617,0.174561,0.213867,1.013184
3392364617,0.177979,0.217773,1.010254
3392369617,0.17749,0.220947,1.017334
3392374617,0.179199,0.219482,1.011475
3392379617,0.17749,0.220459,1.007324
3392384617,0.174072,0.215576,1.005859
3392389617,0.177246,0.215576,1.018555
3392394617,0.177246,0.213135,1.008301
3392399617,0.17627,0.215088,1.01001
3392404617,0.168457,0.21167,1.01709
3392409617,0.171875,0.215576,1.014404
3392414617,0.173828,0.219238,1.017578
3392419617,0.173828,0.217529,1.01416
3392424617,0.172607,0.217529,1.011719
3392429617,0.176758,0.214111,1.004639
3392434617,0.169678,0.219482,1.012451
3392439617,0.172852,0.219238,1.013672
3392444617,0.177979,0.217529,1.016113
3392449617,0.179443,0.217529,1.01416
3392454617,0.176514,0.216553,1.010254
3392459617,0.179687,0.215576,1.01123
3392464617,0.17627,0.219482,1.013184
3392469617,0.181152,0.216553,1.019287
3392474617,0.173828,0.217285,1.012451
3392479617,0.178955,0.217529,1.015381
3392484617,0.174072,0.21582,1.010254
3392489617,0.173584,0.2146,1.01001
3392494617,0.17041,0.21582,1.012939
3392499617,0.17041,0.216553,1.011719
3392504617,0.173584,0.218994,1.010498
3392509617,0.172119,0.21875,1.007568
3392514617,0.172119,0.222168,1.013428
3392519617,0.172363,0.219238,1.018555
3392524617,0.180908,0.218506,1.014648
3392529617,0.176758,0.21582,1.01709
3392534617,0.174316,0.218994,1.014893
3392539617,0.174316,0.219727,1.016602
