timestamp_us,x_g,y_g,z_g
617,0.222168,0.19458,1.008057
3202034617,0.227051,0.206055,1.008301
3202039617,0.219971,0.199463,0.997314
3202044617,0.222412,0.202637,0.999268
3202049617,0.226807,0.204834,1.007813
3202054617,0.22876,0.200195,1.009521
3202059617,0.218018,0.19751,1.000977
3202064617,0.224854,0.200439,1.015625
3202069617,0.223877,0.206299,1.01123
3202074617,0.227783,0.189697,0.993408
3202079617,0.224121,0.195801,1.003662
3202084617,0.224609,0.20459,1.014648
3202089617,0.226807,0.197754,1.004639
3202094617,0.21582,0.198486,1.007324
3202099617,0.228271,0.199463,1.002197
3202104617,0.223633,0.204102,1.008545
3202109617,0.224365,0.202148,1.009033
3202114617,0.228027,0.196045,1.007324
3202119617,0.22168,0.203857,1.005371
3202124617,0.228271,0.200195,1.004883
3202129617,0.220459,0.203613,1.003174
3202134617,0.220459,0.202637,1.012695
3202139617,0.222168,0.200684,1.005127
3202144617,0.225098,0.203125,1.008789
3202149617,0.225098,0.202881,1.010498
3202154617,0.222656,0.203369,1.00415
3202159617,0.217773,0.201172,1.007813
3202164617,0.227539,0.199951,1.006104
3202169617,0.224121,0.200195,1.005615
3202174617,0.221924,0.199219,1.005127
3202179617,0.220459,0.195801,1.00415
3202184617,0.226807,0.205078,1.006592
3202189617,0.225586,0.197266,1.00415
3202194617,0.224854,0.200195,1.00708
3202199617,0.224854,0.203613,1.008545
3202204617,0.224121,0.200684,1.002441
3202209617,0.221436,0.201172,1.005859
3202214617,0.228027,0.197754,1.00708
3202219617,0.223145,0.201416,1.001465
3202224617,0.221191,0.203125,1.002197
3202229617,0.218506,0.200439,1.009521
3202234617,0.220215,0.206543,1.005859
3202239617,0.221924,0.200928,1.005859
3202244617,0.223633,0.19751,1.004395
3202249617,0.225098,0.195801,1.005127
3202254617,0.221191,0.199951,1.00293
3202259617,0.225098,0.196777,1.004883
3202264617,0.223389,0.199707,1.006348
3202269617,0.221436,0.197998,1.013428
3202274617,0.223389,0.196045,1.007324
3202279617,0.226074,0.200439,1.007813
3205044617,0.219971,0.198486,1.007324
3205049617,0.218018,0.199219,1.008789
3205054617,0.218018,0.194824,1.00708
3205059617,0.215576,0.195068,1.0
3205064617,0.224121,0.196533,1.010254
3205069617,0.21875,0.200928,1.012207
3205074617,0.227295,0.204346,1.008057
3205079617,0.223877,0.206055,1.000488
3205084617,0.226318,0.200684,1.002197
3205089617,0.226074,0.204346,1.01123
3205094617,0.221924,0.210693,1.007324
3205099617,0.226074,0.202881,1.008545
3205104617,0.226562,0.204346,1.000977
3205109617,0.223633,0.203125,1.000977
3205114617,0.224365,0.203125,1.010254
3205119617,0.223145,0.200928,1.003906
3205124617,0.219482,0.206543,1.008301
3205129617,0.226562,0.199951,1.009521
3205134617,0.224365,0.204102,1.019287
3205139617,0.226807,0.19873,1.008789
3205144617,0.221191,0.202637,1.007813
3205149617,0.2229,0.199951,1.003418
3205154617,0.224609,0.199951,1.005859
3205159617,0.222412,0.200195,1.005859
3205164617,0.224609,0.196533,1.007568
3205169617,0.226807,0.203857,1.003174
3205174617,0.21875,0.207764,1.003174
3205179617,0.224365,0.201416,1.042236
3205184617,0.210693,0.201904,0.97583
3205189617,0.231445,0.185791,0.979736
3205194617,0.206543,0.199463,1.021973
3205199617,0.235107,0.186523,1.020508
3205204617,0.224121,0.202393,1.037598
3205209617,0.221191,0.212891,0.991455
3205214617,0.221191,0.185059,1.049072
3205219617,0.216064,0.208252,0.986572
3205224617,0.21875,0.197266,0.997803
3205229617,0.222168,0.221436,0.991943
3205234617,0.211182,0.20166,1.00708
3205239617,0.226562,0.206055,1.017334
3205244617,0.221924,0.200439,1.005859
3205249617,0.238037,0.215088,1.015381
3205254617,0.214111,0.191895,0.998535
3205259617,0.219482,0.188232,1.014893
3205264617,0.238525,0.202148,1.020508
3205269617,0.232178,0.203857,1.011719
3205274617,0.221436,0.192871,1.002686
3205279617,0.225098,0.206787,1.005859
3205284617,0.229492,0.197266,0.985107
3205289617,0.224609,0.210937,1.008789
3205294617,0.221924,0.195312,0.990479
3205299617,0.210449,0.186035,0.998291
3205304617,0.219238,0.202881,1.028809
3205309617,0.231445,0.208984,1.01709
3205314617,0.219971,0.200195,1.001465
3205319617,0.215576,0.201416,1.003662
3205324617,0.226318,0.201904,1.000732
3205329617,0.2229,0.212158,1.012695
3205334617,0.233154,0.210449,1.013184
3205339617,0.226562,0.203369,1.001465
3205344617,0.218018,0.204102,1.001953
3205349617,0.227051,0.20166,1.01123
3205354617,0.227295,0.204102,1.013428
3205359617,0.226074,0.196289,1.01416
3205364617,0.224609,0.19873,0.996094
3205369617,0.217041,0.203613,1.005371
3205374617,0.223633,0.200684,1.007324
3205379617,0.227295,0.196289,0.99707
3205384617,0.225342,0.191162,1.007568
3205389617,0.221191,0.189697,1.009766
3205394617,0.220703,0.201904,1.012695
3205399617,0.224121,0.202393,1.01123
3205404617,0.222656,0.202637,1.000732
3205409617,0.224121,0.203125,0.997803
3205414617,0.226562,0.201172,1.001465
3205419617,0.220459,0.200684,1.007324
3205424617,0.222656,0.203369,1.014893
3205429617,0.22876,0.209961,1.014893
3205434617,0.224365,0.204346,1.01123
3205439617,0.2229,0.206787,1.005615
3205444617,0.220459,0.197021,1.00293
3205449617,0.223633,0.201416,1.00293
3205454617,0.228027,0.198486,1.008301
3205459617,0.218018,0.198975,1.010254
3205464617,0.219482,0.202393,1.012207
3205469617,0.223633,0.19751,1.008789
3205474617,0.222656,0.199463,1.000244
3205479617,0.229248,0.203125,1.00293
3205484617,0.21875,0.203369,1.003174
3205489617,0.221924,0.204346,1.011963
3205494617,0.228027,0.205078,1.006104
3205499617,0.220947,0.201416,1.006104
3205504617,0.22583,0.200928,1.004395
